District Name,Year,school_id,Name,County,Grade,Total,pAA,AA,pAsian,Asian,pHispanic,Hispanic,pMulti,Multi,pNative,Native,pWhite,White
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,1,40,30,12,10,4,8,3,13,5,0,0,40,16
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,2,42,19,8,19,8,5,2,10,4,0,0,48,20
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,3,39,44,17,3,1,15,6,0,0,3,1,36,14
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,4,40,23,9,10,4,5,2,3,1,0,0,60,24
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,5,39,38,15,5,2,5,2,5,2,3,1,44,17
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,6,31,35,11,6,2,13,4,3,1,0,0,42,13
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,7,45,36,16,13,6,9,4,0,0,0,0,42,19
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,8,42,48,20,10,4,12,5,0,0,0,0,31,13
Cambridge,2009,490005,Maria L. Baldwin,Middlesex,K,58,17,10,10,6,7,4,3,2,0,0,60,35
Cambridge,2009,490006,Amigos School,Middlesex,1,39,5,2,3,1,59,23,5,2,0,0,28,11
Cambridge,2009,490006,Amigos School,Middlesex,2,32,9,3,0,0,59,19,6,2,0,0,25,8
Cambridge,2009,490006,Amigos School,Middlesex,3,29,7,2,3,1,48,14,0,0,0,0,41,12
Cambridge,2009,490006,Amigos School,Middlesex,4,43,14,6,5,2,51,22,2,1,0,0,28,12
Cambridge,2009,490006,Amigos School,Middlesex,5,29,3,1,3,1,62,18,0,0,3,1,28,8
Cambridge,2009,490006,Amigos School,Middlesex,6,28,4,1,0,0,68,19,0,0,0,0,29,8
Cambridge,2009,490006,Amigos School,Middlesex,7,25,4,1,0,0,72,18,0,0,0,0,24,6
Cambridge,2009,490006,Amigos School,Middlesex,8,23,9,2,0,0,61,14,0,0,0,0,30,7
Cambridge,2009,490006,Amigos School,Middlesex,K,51,6,3,2,1,43,22,12,6,0,0,37,19
Cambridge,2009,490007,Cambridgeport,Middlesex,1,25,8,2,20,5,20,5,0,0,0,0,52,13
Cambridge,2009,490007,Cambridgeport,Middlesex,2,31,23,7,6,2,10,3,10,3,0,0,52,16
Cambridge,2009,490007,Cambridgeport,Middlesex,3,30,27,8,20,6,10,3,3,1,0,0,40,12
Cambridge,2009,490007,Cambridgeport,Middlesex,4,32,25,8,22,7,9,3,3,1,3,1,38,12
Cambridge,2009,490007,Cambridgeport,Middlesex,5,33,48,16,12,4,9,3,0,0,0,0,30,10
Cambridge,2009,490007,Cambridgeport,Middlesex,6,28,39,11,0,0,11,3,0,0,0,0,50,14
Cambridge,2009,490007,Cambridgeport,Middlesex,7,22,41,9,9,2,14,3,0,0,5,1,32,7
Cambridge,2009,490007,Cambridgeport,Middlesex,8,43,42,18,9,4,9,4,7,3,2,1,30,13
Cambridge,2009,490007,Cambridgeport,Middlesex,K,40,20,8,8,3,8,3,8,3,0,0,58,23
Cambridge,2009,490020,Haggerty,Middlesex,1,59,25,15,15,9,2,1,7,4,2,1,49,29
Cambridge,2009,490020,Haggerty,Middlesex,2,36,22,8,17,6,0,0,17,6,0,0,44,16
Cambridge,2009,490020,Haggerty,Middlesex,3,36,31,11,14,5,3,1,3,1,0,0,50,18
Cambridge,2009,490020,Haggerty,Middlesex,4,35,17,6,6,2,6,2,3,1,0,0,66,23
Cambridge,2009,490020,Haggerty,Middlesex,5,39,26,10,21,8,5,2,3,1,0,0,46,18
Cambridge,2009,490020,Haggerty,Middlesex,6,23,48,11,9,2,4,1,0,0,0,0,39,9
Cambridge,2009,490020,Haggerty,Middlesex,K,57,26,15,18,10,2,1,9,5,2,1,44,25
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,1,33,48,16,9,3,15,5,6,2,0,0,21,7
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,2,19,63,12,11,2,5,1,5,1,0,0,16,3
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,3,34,44,15,12,4,15,5,6,2,0,0,24,8
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,4,19,68,13,16,3,0,0,0,0,0,0,16,3
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,5,20,75,15,15,3,5,1,5,1,0,0,0,0
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,6,16,69,11,13,2,13,2,0,0,0,0,6,1
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,7,22,59,13,9,2,14,3,0,0,0,0,18,4
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,8,23,61,14,13,3,13,3,4,1,0,0,9,2
Cambridge,2009,490030,Martin Luther King Jr.,Middlesex,K,70,29,20,31,22,13,9,7,5,0,0,20,14
Cambridge,2009,490035,King Open,Middlesex,1,60,27,16,3,2,15,9,3,2,0,0,50,30
Cambridge,2009,490035,King Open,Middlesex,2,66,21,14,8,5,17,11,6,4,0,0,48,32
Cambridge,2009,490035,King Open,Middlesex,3,50,28,14,8,4,12,6,4,2,2,1,46,23
Cambridge,2009,490035,King Open,Middlesex,4,46,22,10,15,7,11,5,2,1,0,0,50,23
Cambridge,2009,490035,King Open,Middlesex,5,49,37,18,0,0,2,1,4,2,0,0,57,28
Cambridge,2009,490035,King Open,Middlesex,6,43,26,11,2,1,14,6,0,0,0,0,58,25
Cambridge,2009,490035,King Open,Middlesex,7,49,33,16,12,6,10,5,2,1,0,0,43,21
Cambridge,2009,490035,King Open,Middlesex,8,48,38,18,4,2,6,3,2,1,0,0,50,24
Cambridge,2009,490035,King Open,Middlesex,K,102,21,21,11,11,16,16,10,10,2,2,41,42
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,1,36,47,17,3,1,22,8,0,0,0,0,28,10
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,2,20,45,9,15,3,20,4,0,0,0,0,20,4
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,3,32,25,8,16,5,16,5,3,1,0,0,41,13
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,4,20,50,10,5,1,20,4,0,0,0,0,25,5
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,5,22,50,11,9,2,18,4,0,0,0,0,18,4
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,6,49,37,18,10,5,16,8,0,0,0,0,37,18
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,7,36,39,14,14,5,14,5,0,0,3,1,31,11
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,8,61,33,20,3,2,16,10,2,1,0,0,46,28
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,K,88,34,30,7,6,17,15,6,5,1,1,35,31
Cambridge,2009,490040,Kennedy-Longfellow,Middlesex,PK,14,29,4,7,1,14,2,7,1,0,0,43,6
Cambridge,2009,490045,Morse,Middlesex,1,41,29,12,17,7,7,3,5,2,2,1,39,16
Cambridge,2009,490045,Morse,Middlesex,2,41,37,15,7,3,17,7,0,0,0,0,39,16
Cambridge,2009,490045,Morse,Middlesex,3,38,45,17,26,10,5,2,3,1,0,0,21,8
Cambridge,2009,490045,Morse,Middlesex,4,43,21,9,21,9,9,4,5,2,0,0,42,18
Cambridge,2009,490045,Morse,Middlesex,5,44,50,22,9,4,11,5,2,1,0,0,27,12
Cambridge,2009,490045,Morse,Middlesex,6,35,46,16,9,3,11,4,3,1,0,0,31,11
Cambridge,2009,490045,Morse,Middlesex,7,30,50,15,10,3,10,3,3,1,0,0,27,8
Cambridge,2009,490045,Morse,Middlesex,8,22,55,12,14,3,9,2,5,1,0,0,18,4
Cambridge,2009,490045,Morse,Middlesex,K,57,39,22,14,8,4,2,7,4,0,0,35,20
Cambridge,2009,490045,Morse,Middlesex,PK,14,29,4,7,1,14,2,21,3,0,0,29,4
Cambridge,2009,490050,Peabody,Middlesex,1,55,29,16,18,10,4,2,5,3,0,0,44,24
Cambridge,2009,490050,Peabody,Middlesex,2,41,51,21,12,5,12,5,5,2,0,0,20,8
Cambridge,2009,490050,Peabody,Middlesex,3,42,36,15,12,5,5,2,2,1,0,0,45,19
Cambridge,2009,490050,Peabody,Middlesex,4,40,48,19,8,3,8,3,3,1,0,0,35,14
Cambridge,2009,490050,Peabody,Middlesex,5,39,36,14,8,3,13,5,5,2,0,0,38,15
Cambridge,2009,490050,Peabody,Middlesex,6,48,42,20,17,8,8,4,2,1,0,0,31,15
Cambridge,2009,490050,Peabody,Middlesex,7,53,34,18,13,7,8,4,0,0,0,0,45,24
Cambridge,2009,490050,Peabody,Middlesex,8,48,50,24,13,6,4,2,0,0,2,1,31,15
Cambridge,2009,490050,Peabody,Middlesex,K,94,31,29,20,19,4,4,12,11,0,0,33,31
Cambridge,2009,490050,Peabody,Middlesex,PK,18,22,4,11,2,11,2,0,0,0,0,56,10
Cambridge,2009,490065,John M Tobin,Middlesex,1,26,31,8,38,10,19,5,0,0,4,1,8,2
Cambridge,2009,490065,John M Tobin,Middlesex,2,24,29,7,17,4,25,6,4,1,0,0,25,6
Cambridge,2009,490065,John M Tobin,Middlesex,3,25,52,13,20,5,8,2,0,0,0,0,20,5
Cambridge,2009,490065,John M Tobin,Middlesex,4,25,48,12,20,5,12,3,0,0,0,0,20,5
Cambridge,2009,490065,John M Tobin,Middlesex,5,23,52,12,17,4,13,3,0,0,4,1,13,3
Cambridge,2009,490065,John M Tobin,Middlesex,6,27,48,13,19,5,11,3,0,0,4,1,19,5
Cambridge,2009,490065,John M Tobin,Middlesex,7,36,47,17,31,11,11,4,3,1,0,0,8,3
Cambridge,2009,490065,John M Tobin,Middlesex,8,26,50,13,23,6,12,3,0,0,0,0,15,4
Cambridge,2009,490065,John M Tobin,Middlesex,K,85,24,20,26,22,8,7,8,7,2,2,32,27
Cambridge,2009,490065,John M Tobin,Middlesex,PK,25,28,7,12,3,8,2,16,4,0,0,32,8
Cambridge,2009,490080,Graham and Parks,Middlesex,1,44,18,8,11,5,11,5,2,1,0,0,57,25
Cambridge,2009,490080,Graham and Parks,Middlesex,2,45,20,9,18,8,13,6,2,1,0,0,44,20
Cambridge,2009,490080,Graham and Parks,Middlesex,3,50,26,13,28,14,10,5,4,2,0,0,32,16
Cambridge,2009,490080,Graham and Parks,Middlesex,4,50,22,11,18,9,6,3,4,2,2,1,48,24
Cambridge,2009,490080,Graham and Parks,Middlesex,5,50,26,13,14,7,8,4,0,0,0,0,52,26
Cambridge,2009,490080,Graham and Parks,Middlesex,6,47,21,10,34,16,2,1,2,1,0,0,40,19
Cambridge,2009,490080,Graham and Parks,Middlesex,7,40,40,16,8,3,10,4,3,1,3,1,38,15
Cambridge,2009,490080,Graham and Parks,Middlesex,8,42,24,10,10,4,7,3,0,0,0,0,60,25
Cambridge,2009,490080,Graham and Parks,Middlesex,K,60,23,14,13,8,10,6,10,6,0,0,43,26
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,1,39,59,23,5,2,5,2,5,2,3,1,21,8
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,2,28,61,17,4,1,25,7,0,0,0,0,11,3
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,3,18,61,11,6,1,28,5,6,1,0,0,0,0
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,4,18,61,11,0,0,33,6,0,0,0,0,6,1
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,5,20,50,10,5,1,30,6,5,1,0,0,10,2
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,6,26,65,17,4,1,15,4,0,0,0,0,15,4
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,7,18,50,9,6,1,33,6,0,0,0,0,11,2
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,8,13,69,9,0,0,23,3,0,0,0,0,8,1
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,K,46,52,24,7,3,17,8,7,3,0,0,15,7
Cambridge,2009,490090,Fletcher/Maynard Academy,Middlesex,PK,18,28,5,17,3,39,7,6,1,0,0,11,2
Cambridge,2009,490506,Cambridge Rindge and Latin,Middlesex,9,432,38,165,9,38,16,71,1,4,1,5,34,149
Cambridge,2009,490506,Cambridge Rindge and Latin,Middlesex,10,374,39,145,7,28,14,52,2,9,0,1,37,139
Cambridge,2009,490506,Cambridge Rindge and Latin,Middlesex,11,371,40,149,10,36,13,48,1,5,0,0,36,133
Cambridge,2009,490506,Cambridge Rindge and Latin,Middlesex,12,352,38,134,11,38,13,46,1,5,1,2,36,127
Cambridge,2009,490506,Cambridge Rindge and Latin,Middlesex,SP,9,33,3,0,0,44,4,0,0,0,0,22,2
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,1,41,20,8,10,4,10,4,5,2,0,0,56,23
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,2,40,33,13,8,3,8,3,13,5,0,0,40,16
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,3,44,23,10,16,7,7,3,11,5,0,0,43,19
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,4,43,47,20,2,1,14,6,0,0,5,2,33,14
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,5,42,21,9,10,4,10,4,2,1,0,0,57,24
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,6,32,31,10,3,1,6,2,6,2,3,1,50,16
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,7,40,23,9,8,3,8,3,5,2,0,0,58,23
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,8,44,32,14,14,6,11,5,0,0,0,0,43,19
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,K,41,20,8,20,8,0,0,7,3,0,0,51,21
Cambridge,2010,490005,Maria L. Baldwin,Middlesex,PK,16,19,3,6,1,6,1,0,0,0,0,69,11
Cambridge,2010,490006,Amigos School,Middlesex,1,41,10,4,5,2,34,14,7,3,0,0,44,18
Cambridge,2010,490006,Amigos School,Middlesex,2,35,6,2,3,1,60,21,6,2,0,0,26,9
Cambridge,2010,490006,Amigos School,Middlesex,3,36,8,3,0,0,69,25,3,1,0,0,19,7
Cambridge,2010,490006,Amigos School,Middlesex,4,26,12,3,4,1,46,12,0,0,0,0,38,10
Cambridge,2010,490006,Amigos School,Middlesex,5,36,8,3,3,1,56,20,6,2,0,0,28,10
Cambridge,2010,490006,Amigos School,Middlesex,6,22,5,1,5,1,64,14,0,0,0,0,27,6
Cambridge,2010,490006,Amigos School,Middlesex,7,24,4,1,0,0,63,15,0,0,0,0,33,8
Cambridge,2010,490006,Amigos School,Middlesex,8,21,5,1,0,0,76,16,0,0,0,0,19,4
Cambridge,2010,490006,Amigos School,Middlesex,K,36,3,1,6,2,50,18,14,5,0,0,28,10
Cambridge,2010,490006,Amigos School,Middlesex,PK,18,17,3,6,1,33,6,17,3,0,0,28,5
Cambridge,2010,490007,Cambridgeport,Middlesex,1,32,19,6,9,3,3,1,6,2,0,0,63,20
Cambridge,2010,490007,Cambridgeport,Middlesex,2,28,18,5,18,5,11,3,0,0,0,0,54,15
Cambridge,2010,490007,Cambridgeport,Middlesex,3,31,29,9,13,4,6,2,10,3,0,0,42,13
Cambridge,2010,490007,Cambridgeport,Middlesex,4,33,30,10,27,9,6,2,3,1,0,0,33,11
Cambridge,2010,490007,Cambridgeport,Middlesex,5,34,29,10,21,7,9,3,3,1,3,1,35,12
Cambridge,2010,490007,Cambridgeport,Middlesex,6,33,52,17,12,4,9,3,0,0,0,0,27,9
Cambridge,2010,490007,Cambridgeport,Middlesex,7,28,43,12,0,0,7,2,0,0,4,1,46,13
Cambridge,2010,490007,Cambridgeport,Middlesex,8,22,45,10,14,3,9,2,5,1,0,0,27,6
Cambridge,2010,490007,Cambridgeport,Middlesex,K,30,23,7,10,3,7,2,13,4,0,0,47,14
Cambridge,2010,490007,Cambridgeport,Middlesex,PK,24,25,6,8,2,13,3,0,0,0,0,54,13
Cambridge,2010,490020,Haggerty,Middlesex,1,42,21,9,14,6,5,2,12,5,2,1,45,19
Cambridge,2010,490020,Haggerty,Middlesex,2,55,27,15,13,7,4,2,7,4,2,1,47,26
Cambridge,2010,490020,Haggerty,Middlesex,3,42,24,10,21,9,5,2,14,6,0,0,36,15
Cambridge,2010,490020,Haggerty,Middlesex,4,39,33,13,15,6,3,1,3,1,0,0,46,18
Cambridge,2010,490020,Haggerty,Middlesex,5,35,14,5,11,4,9,3,3,1,0,0,60,21
Cambridge,2010,490020,Haggerty,Middlesex,6,25,40,10,28,7,8,2,4,1,0,0,20,5
Cambridge,2010,490020,Haggerty,Middlesex,K,39,28,11,13,5,8,3,3,1,0,0,49,19
Cambridge,2010,490020,Haggerty,Middlesex,PK,19,37,7,5,1,0,0,16,3,0,0,37,7
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,1,39,28,11,31,12,8,3,13,5,0,0,21,8
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,2,30,50,15,10,3,13,4,3,1,0,0,23,7
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,3,20,65,13,15,3,5,1,0,0,0,0,15,3
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,4,28,57,16,14,4,18,5,0,0,0,0,11,3
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,5,19,58,11,21,4,5,1,5,1,0,0,11,2
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,6,20,70,14,5,1,5,1,10,2,0,0,10,2
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,7,17,65,11,12,2,12,2,0,0,0,0,6,1
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,8,22,68,15,5,1,14,3,0,0,0,0,14,3
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,K,39,46,18,23,9,13,5,0,0,0,0,15,6
Cambridge,2010,490030,Martin Luther King Jr.,Middlesex,PK,29,38,11,28,8,10,3,7,2,0,0,17,5
Cambridge,2010,490035,King Open,Middlesex,1,60,28,17,8,5,17,10,5,3,2,1,40,24
Cambridge,2010,490035,King Open,Middlesex,2,56,21,12,4,2,16,9,4,2,0,0,54,30
Cambridge,2010,490035,King Open,Middlesex,3,54,20,11,7,4,15,8,6,3,0,0,52,28
Cambridge,2010,490035,King Open,Middlesex,4,50,24,12,10,5,12,6,4,2,2,1,48,24
Cambridge,2010,490035,King Open,Middlesex,5,43,21,9,19,8,12,5,5,2,0,0,44,19
Cambridge,2010,490035,King Open,Middlesex,6,48,35,17,0,0,2,1,4,2,2,1,56,27
Cambridge,2010,490035,King Open,Middlesex,7,47,26,12,2,1,13,6,0,0,0,0,60,28
Cambridge,2010,490035,King Open,Middlesex,8,46,26,12,11,5,11,5,2,1,0,0,50,23
Cambridge,2010,490035,King Open,Middlesex,K,71,23,16,6,4,15,11,11,8,0,0,45,32
Cambridge,2010,490035,King Open,Middlesex,PK,23,17,4,9,2,4,1,4,1,0,0,65,15
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,1,38,37,14,8,3,18,7,5,2,0,0,32,12
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,2,33,39,13,3,1,27,9,0,0,0,0,30,10
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,3,18,39,7,22,4,22,4,0,0,0,0,17,3
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,4,29,24,7,17,5,14,4,0,0,0,0,45,13
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,5,21,52,11,5,1,19,4,0,0,0,0,24,5
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,6,40,43,17,5,2,23,9,0,0,0,0,28,11
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,7,55,35,19,11,6,18,10,0,0,0,0,36,20
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,8,41,37,15,12,5,17,7,0,0,2,1,32,13
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,K,53,34,18,9,5,26,14,4,2,0,0,26,14
Cambridge,2010,490040,Kennedy-Longfellow,Middlesex,PK,40,33,13,8,3,13,5,3,1,0,0,45,18
Cambridge,2010,490045,Morse,Middlesex,1,41,49,20,12,5,0,0,5,2,0,0,32,13
Cambridge,2010,490045,Morse,Middlesex,2,42,26,11,14,6,7,3,7,3,2,1,43,18
Cambridge,2010,490045,Morse,Middlesex,3,44,34,15,9,4,16,7,2,1,0,0,39,17
Cambridge,2010,490045,Morse,Middlesex,4,43,42,18,23,10,7,3,5,2,0,0,23,10
Cambridge,2010,490045,Morse,Middlesex,5,43,21,9,19,8,14,6,5,2,0,0,40,17
Cambridge,2010,490045,Morse,Middlesex,6,36,56,20,8,3,8,3,3,1,0,0,25,9
Cambridge,2010,490045,Morse,Middlesex,7,43,51,22,9,4,14,6,2,1,0,0,23,10
Cambridge,2010,490045,Morse,Middlesex,8,31,48,15,6,2,10,3,3,1,0,0,32,10
Cambridge,2010,490045,Morse,Middlesex,K,42,17,7,24,10,14,6,7,3,2,1,36,15
Cambridge,2010,490045,Morse,Middlesex,PK,54,30,16,13,7,17,9,11,6,0,0,30,16
Cambridge,2010,490050,Peabody,Middlesex,1,54,44,24,15,8,11,6,7,4,0,0,22,12
Cambridge,2010,490050,Peabody,Middlesex,2,54,31,17,15,8,2,1,6,3,0,0,46,25
Cambridge,2010,490050,Peabody,Middlesex,3,45,51,23,7,3,16,7,2,1,0,0,24,11
Cambridge,2010,490050,Peabody,Middlesex,4,42,31,13,10,4,5,2,5,2,0,0,50,21
Cambridge,2010,490050,Peabody,Middlesex,5,42,52,22,12,5,2,1,0,0,0,0,33,14
Cambridge,2010,490050,Peabody,Middlesex,6,60,35,21,10,6,8,5,3,2,0,0,43,26
Cambridge,2010,490050,Peabody,Middlesex,7,58,48,28,12,7,9,5,3,2,0,0,28,16
Cambridge,2010,490050,Peabody,Middlesex,8,58,34,20,14,8,9,5,0,0,0,0,43,25
Cambridge,2010,490050,Peabody,Middlesex,K,64,31,20,14,9,6,4,6,4,0,0,41,26
Cambridge,2010,490050,Peabody,Middlesex,PK,43,30,13,7,3,16,7,7,3,0,0,37,16
Cambridge,2010,490065,John M Tobin,Middlesex,1,31,29,9,29,9,6,2,0,0,6,2,29,9
Cambridge,2010,490065,John M Tobin,Middlesex,2,26,27,7,42,11,19,5,0,0,4,1,8,2
Cambridge,2010,490065,John M Tobin,Middlesex,3,22,27,6,14,3,23,5,0,0,0,0,36,8
Cambridge,2010,490065,John M Tobin,Middlesex,4,24,38,9,21,5,13,3,4,1,0,0,25,6
Cambridge,2010,490065,John M Tobin,Middlesex,5,28,61,17,11,3,18,5,0,0,0,0,11,3
Cambridge,2010,490065,John M Tobin,Middlesex,6,19,53,10,16,3,16,3,5,1,5,1,5,1
Cambridge,2010,490065,John M Tobin,Middlesex,7,30,50,15,17,5,13,4,0,0,3,1,17,5
Cambridge,2010,490065,John M Tobin,Middlesex,8,29,48,14,21,6,17,5,0,0,0,0,14,4
Cambridge,2010,490065,John M Tobin,Middlesex,K,34,29,10,9,3,12,4,9,3,0,0,41,14
Cambridge,2010,490065,John M Tobin,Middlesex,PK,120,27,32,21,25,5,6,11,13,0,0,37,44
Cambridge,2010,490080,Graham and Parks,Middlesex,1,49,22,11,20,10,8,4,10,5,2,1,37,18
Cambridge,2010,490080,Graham and Parks,Middlesex,2,46,22,10,9,4,15,7,4,2,0,0,50,23
Cambridge,2010,490080,Graham and Parks,Middlesex,3,46,17,8,17,8,9,4,4,2,2,1,48,22
Cambridge,2010,490080,Graham and Parks,Middlesex,4,49,33,16,22,11,6,3,4,2,0,0,35,17
Cambridge,2010,490080,Graham and Parks,Middlesex,5,48,27,13,15,7,6,3,4,2,0,0,48,23
Cambridge,2010,490080,Graham and Parks,Middlesex,6,39,18,7,8,3,10,4,0,0,0,0,64,25
Cambridge,2010,490080,Graham and Parks,Middlesex,7,40,23,9,33,13,0,0,3,1,0,0,43,17
Cambridge,2010,490080,Graham and Parks,Middlesex,8,42,38,16,12,5,10,4,2,1,2,1,36,15
Cambridge,2010,490080,Graham and Parks,Middlesex,K,40,18,7,10,4,8,3,8,3,0,0,58,23
Cambridge,2010,490080,Graham and Parks,Middlesex,PK,19,5,1,26,5,5,1,0,0,0,0,63,12
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,1,33,48,16,9,3,21,7,3,1,0,0,15,5
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,2,37,57,21,5,2,5,2,3,1,5,2,22,8
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,3,26,65,17,0,0,19,5,4,1,0,0,12,3
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,4,19,58,11,5,1,26,5,5,1,0,0,5,1
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,5,18,61,11,6,1,28,5,0,0,6,1,0,0
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,6,17,47,8,6,1,47,8,0,0,0,0,0,0
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,7,17,47,8,6,1,24,4,0,0,6,1,18,3
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,8,17,35,6,12,2,35,6,0,0,0,0,18,3
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,K,35,51,18,0,0,23,8,6,2,3,1,17,6
Cambridge,2010,490090,Fletcher/Maynard Academy,Middlesex,PK,30,30,9,17,5,17,5,3,1,0,0,30,9
Cambridge,2010,490506,Cambridge Rindge and Latin,Middlesex,9,441,40,176,9,41,14,61,1,4,0,2,36,157
Cambridge,2010,490506,Cambridge Rindge and Latin,Middlesex,10,397,35,137,8,32,17,66,2,7,1,5,38,149
Cambridge,2010,490506,Cambridge Rindge and Latin,Middlesex,11,382,40,151,8,31,15,56,2,8,1,3,35,133
Cambridge,2010,490506,Cambridge Rindge and Latin,Middlesex,12,352,38,134,10,34,14,48,2,6,0,0,37,130
Cambridge,2010,490506,Cambridge Rindge and Latin,Middlesex,SP,11,36,4,0,0,18,2,0,0,0,0,45,5
Cambridge,2011,490005,Maria L. Baldwin,Middlesex,1,44,16,7,20,9,2,1,7,3,0,0,52,23
Cambridge,2011,490005,Maria L. Baldwin,Middlesex,2,44,20,9,9,4,11,5,7,3,0,0,52,23
Cambridge,2011,490005,Maria L. Baldwin,Middlesex,3,41,32,13,10,4,7,3,12,5,0,0,39,16
Cambridge,2011,490005,Maria L. Baldwin,Middlesex,4,42,21,9,17,7,5,2,12,5,0,0,45,19
Cambridge,2011,490005,Maria L. Baldwin,Middlesex,5,42,43,18,10,4,17,7,2,1,5,2,24,10
Cambridge,2011,490005,Maria L. Baldwin,Middlesex,6,38,32,12,5,2,8,3,3,1,0,0,53,20
Cambridge,2011,490005,Maria L. Baldwin,Middlesex,7,28,32,9,7,2,14,4,0,0,4,1,43,12
