school_id,year,school,charter,level,town,lat,long,african_american,asian,hispanic,white,native,male,female,first_lang_not_eng_num,first_lang_not_eng_per,ELL_num,ELL_per,disabilities_num,disabilities_per,low_inc_num,low_inc_per,total
1100305,2017,Grafton Middle,0,Middle,Grafton,42.2122957,-71.6938469,1.4,10.1,3.9,81.2,0,49.7,50.3,20,4.1,4,0.8,64,13.2,43,8.9,485
1100200,2017,Millbury Street Elementary School,0,Primary,Grafton,42.1984428,-71.7098826,1.9,15.6,6.3,74.1,0,51.4,48.6,18,2.7,9,1.3,131,19.3,92,13.5,679
1100030,2017,North Street Elementary School,0,Primary,Grafton,42.214909,-71.676774,0.8,7.2,5.4,82.6,0.5,51.9,48.1,12,2,3,0.5,101,16.9,78,13.1,597
1110004,2017,East Meadow,0,Primary,Granby,42.2651299,-72.4912591,0,0.6,7.7,89.3,0,58,42,12,7.1,5,3,31,18.3,31,18.3,169
1110505,2017,Granby Jr Sr High School,0,High,Granby,42.2645693,-72.4939299,1,3.1,6,88.5,0,54.3,45.7,20,5.2,6,1.6,56,14.7,78,20.5,381
1110010,2017,West Street,0,Primary,Granby,42.2587311,-72.5194012,0,2.9,7.8,84,1.5,50,50,14,6.8,12,5.8,30,14.6,52,25.2,206
1140025,2017,Discovery School at Four Corners,0,Primary,Greenfield,42.609313,-72.588744,1.2,0,8.6,90.1,0,49,51,4,1.6,4,1.6,32,13.2,63,25.9,243
1140010,2017,Federal Street School,0,Primary,Greenfield,42.5914526,-72.5976528,2.6,1.3,13.7,75.6,0,48.3,51.7,5,2.1,4,1.7,40,17.1,152,65,234
1140505,2017,Greenfield High,0,High,Greenfield,42.6052404,-72.5952992,3.1,3.1,14.7,74.1,0,54,46,54,12.1,20,4.5,80,17.9,199,44.4,448
1140305,2017,Greenfield Middle,0,Middle,Greenfield,42.5954091,-72.5974298,1.5,2.3,16.5,73.6,0,51.5,48.5,39,9.9,17,4.3,53,13.5,194,49.2,394
1140035,2017,Newton School,0,Primary,Greenfield,42.5862439,-72.6150958,2.8,1.4,26,60.5,0,49.3,50.7,24,11.2,20,9.3,20,9.3,144,67,215
6730010,2017,Florence Roche School,0,Primary,Groton,42.6057805,-71.5486562,0.8,6.3,1.7,86.8,0.2,48.1,51.9,15,3.1,10,2.1,67,14,39,8.2,478
6730305,2017,Groton Dunstable Regional Middle,0,Middle,Groton,42.6057805,-71.5486562,0.9,7.1,1.6,88.5,0.3,52.2,47.8,26,3.3,8,1,122,15.4,55,7,791
6730005,2017,Swallow/Union School,0,Primary,Dunstable,42.6732404,-71.4825305,0.4,5,1.8,91.4,0,55.4,44.6,3,1.1,2,0.7,51,18.2,13,4.6,280
1170015,2017,Hadley Elementary,0,Primary,Hadley,42.3522381,-72.5863791,2,1,6.9,82.2,0.3,51.6,48.4,24,7.9,6,2,48,15.8,57,18.8,304
1170505,2017,Hopkins Academy,0,High,Hadley,42.3412499,-72.591554,3.9,2.3,8.1,80.6,0.4,50,50,19,7.4,3,1.2,20,7.8,29,11.2,258
1180005,2017,Halifax Elementary,0,Primary,Halifax,41.991011,-70.858136,1,0.7,1.9,94.4,0.3,52.4,47.6,7,1.2,5,0.8,83,14,112,18.9,592
6750007,2017,Bessie Buker Elementary,0,Primary,Wenham,42.6087676,-70.8852942,0.4,2.7,5.9,89.8,0,51.4,48.6,5,2,2,0.8,32,12.5,22,8.6,255
6750010,2017,Cutler School,0,Primary,South Hamilton,42.6208971,-70.8780758,0,3.1,1.2,91.3,0,47.6,52.4,3,1.2,2,0.8,35,13.8,17,6.7,254
6750310,2017,Miles River Middle,0,Middle,Hamilton,42.6299433,-70.8484037,0.7,2.9,2.7,91.4,0,51.1,48.9,4,1,0,0,66,16.2,23,5.7,407
6750015,2017,Winthrop School,0,Primary,South Hamilton,42.6128246,-70.8700651,3.1,6.2,1.4,86.6,1,46.6,53.4,9,3.1,4,1.4,37,12.7,24,8.2,292
4990305,2017,Hampden Charter School of Science East,1,High,Chicopee,42.1971,-72.5633071,24.9,2.7,30.5,39.1,0,50.2,49.8,56,11.7,22,4.6,37,7.7,200,41.8,478
6800005,2017,Green Meadows Elementary,0,Primary,Hampden,42.0669069,-72.4109986,2,1.2,6.9,86.6,0,50.2,49.8,4,1.6,3,1.2,54,21.9,40,16.2,247
6800030,2017,Soule Road,0,Primary,Wilbraham,42.0932324,-72.4548076,3.2,3.2,5.6,84.4,0.3,49.6,50.4,11,3.2,5,1.5,35,10.3,58,17.1,339
6800050,2017,Stony Hill School,0,Primary,Wilbraham,42.1228402,-72.4568433,3.6,2.6,7.6,81.8,0,50.2,49.8,16,5.3,8,2.6,37,12.2,49,16.2,303
6800305,2017,Thornton Burgess,0,Middle,Hampden,42.0643439,-72.4403308,3.6,1.4,5,86.9,0.9,50,50,4,1.8,0,0,45,20.3,41,18.5,222
6800310,2017,Wilbraham Middle,0,Middle,Wilbraham,42.1332895,-72.4577134,2.1,3.7,5.8,85.6,0.4,48.9,51.1,22,4.1,1,0.2,74,13.9,76,14.2,534
6830505,2017,Hampshire Regional High,0,High,Westhampton,42.3008335,-72.7699731,0.7,0.5,2.8,93.5,0.1,44.9,55.1,25,3.4,6,0.8,134,18.1,121,16.3,741
1210005,2017,Hancock Elementary,0,Primary,Hancock,42.5481144,-73.310852,0,0,0,100,0,50,50,0,0,0,0,2,5.6,7,19.4,36
1220004,2017,Cedar Elementary,0,Primary,Hanover,42.1285219,-70.8688492,1.4,1.4,1.9,95.3,0,50.2,49.8,13,3.1,6,1.4,88,20.8,37,8.7,424
1220305,2017,Hanover Middle,0,Middle,Hanover,42.1322107,-70.877697,0.6,2.3,1.6,95.4,0,53.1,46.9,19,2.3,8,1,171,20.5,51,6.1,834
1220015,2017,Sylvester,0,Primary,Hanover,42.1177927,-70.8405544,0,0.9,3.5,94.3,0,48.7,51.3,6,2.6,4,1.8,51,22.4,15,6.6,228
1250505,2017,Bromfield,0,High,Harvard,42.498468,-71.5855159,1.9,12.1,3.2,81,0,50.7,49.3,21,3.1,2,0.3,75,11,36,5.3,684
1250005,2017,Hildreth Elementary School,0,Primary,Harvard,42.4981021,-71.5826822,2.5,9.7,3.9,81.8,0,52,48,24,5.5,10,2.3,44,10.2,16,3.7,433
1270005,2017,Hatfield Elementary,0,Primary,Hatfield,42.3700959,-72.599951,0.4,0.4,5.7,92.6,0,52.9,47.1,0,0,0,0,42,17.2,25,10.2,244
1270505,2017,Smith Academy,0,High,Hatfield,42.3755671,-72.6005174,1.5,2.5,3.5,88.9,0,52,48,1,0.5,1,0.5,36,18.2,28,14.1,198
1280008,2017,Bradford Elementary,0,Primary,Bradford,42.7572536,-71.0695549,3.9,1.8,16.2,77.1,0.2,51.3,48.7,52,8.4,22,3.6,146,23.7,199,32.3,616
1280100,2017,Consentino Middle School,0,Middle,Haverhill,42.7702141,-71.1031663,2.8,1.7,45.5,48.9,0,50.9,49.1,235,23.1,147,14.5,149,14.7,524,51.5,1017
1280050,2017,Dr Paul Nettle,0,Middle,Haverhill,42.7737548,-71.0600838,3.8,2.2,38,55.3,0,49.9,50.1,103,20.7,37,7.4,154,31,229,46.1,497
1280026,2017,Golden Hill,0,Primary,Haverhill,42.77266,-71.0604082,3.1,2.1,38,53.6,0.2,50.3,49.7,100,19.3,79,15.2,122,23.5,292,56.3,519
1280033,2017,Haverhill Alternative School,0,High,Haverhill,42.7884566,-71.0866395,6.5,0,41.3,52.2,0,76.1,23.9,5,10.9,0,0,45,97.8,39,84.8,46
1280085,2017,John G Whittier,0,Middle,Haverhill,42.7976893,-71.0777251,3.3,1.4,26.7,67.8,0.2,51.7,48.3,63,12.4,25,4.9,105,20.6,215,42.2,509
1280054,2017,Pentucket Lake Elementary,0,Primary,Haverhill,42.795189,-71.0760546,3.9,2.5,34.1,57.1,0.6,56.5,43.5,91,17.8,67,13.1,153,30,278,54.5,510
1280073,2017,TEACH,0,High,Haverhill,42.7884566,-71.0866395,2,2,39.2,54.9,0,76.5,23.5,4,7.8,2,3.9,50,98,35,68.6,51
1280075,2017,Tilton,0,Primary,Haverhill,42.7751034,-71.0956273,2.8,1.1,48.9,45,0.6,52.4,47.6,119,22,93,17.2,106,19.6,363,67.2,540
6850005,2017,Hawlemont Regional,0,Primary,Charlemont,42.6273223,-72.8739898,0,1,7.6,85.7,1.9,44.8,55.2,0,0,0,0,22,21,55,52.4,105
4190305,2017,Helen Y. Davis Leadership Academy Charter Public School,1,Middle,Boston,42.3012679,-71.0587374,79.7,0.5,17.5,0,0.5,58.1,41.9,38,17.5,27,12.4,60,27.6,113,52.1,217
4550050,2017,Hill View Montessori Charter Public School,1,Middle,Haverhill,42.7667687,-71.1193631,5.2,0.7,18.3,72.5,0.3,42.5,57.5,13,4.2,9,2.9,0,0,45,14.7,306
4500105,2017,Hilltown Cooperative Charter Public School,1,Middle,Easthampton,42.2868141,-72.6601076,0.5,1.4,7.3,81.7,0,53.2,46.8,2,0.9,0,0,36,16.5,25,11.5,218
1310005,2017,East Elementary School,0,Primary,Hingham,42.2414727,-70.8667631,0.7,2.2,2,92.8,0,57.5,42.5,10,1.8,0,0,65,12,31,5.7,543
1310410,2017,Hingham Middle School,0,Middle,Hingham,42.1809197,-70.887893,1,3,2.4,91,0,50.8,49.2,10,0.9,2,0.2,128,11.7,53,4.8,1097
1310019,2017,Plymouth River,0,Primary,Hingham,42.2134327,-70.9039121,1.5,1.9,3.4,90.2,0,47.4,52.6,6,1.3,0,0,52,11.1,24,5.1,470
1310020,2017,South Elementary,0,Primary,Hingham,42.2011585,-70.8866397,2.1,2.7,1.8,89.5,0,49.8,50.2,2,0.4,0,0,62,12.1,16,3.1,512
1310010,2017,Wm L Foster Elementary,0,Primary,Hingham,42.253402,-70.9012715,1.3,1.9,3.6,90.2,0,54,46,6,1.3,4,0.9,50,10.6,29,6.2,470
1330505,2017,Holbrook Middle High School,0,High,Holbrook,42.1480188,-71.0065183,23.2,4.9,11,54.8,0,50.5,49.5,70,15.1,21,4.5,70,15.1,161,34.6,465
1330018,2017,John F Kennedy,0,Primary,Holbrook,42.1480188,-71.0065183,13.8,3,12.4,61.4,0,53.6,46.4,55,12.9,38,8.9,93,21.8,133,31.1,427
1350005,2017,Holland Elementary,0,Primary,Holland,42.0652705,-72.1600783,2.1,2.1,3.4,91.6,0.4,52.7,47.3,0,0,0,0,30,12.7,65,27.4,237
1360007,2017,Miller School,0,Primary,Holliston,42.2072125,-71.4223295,0.7,5.9,5.9,84.9,0.3,51.3,48.7,84,12.3,23,3.4,116,17,53,7.8,682
1360305,2017,Robert H. Adams Middle School,0,Middle,Holliston,42.204715,-71.4234427,0.5,7.7,3.9,84.9,0.8,49,51,43,6.5,12,1.8,123,18.6,49,7.4,663
1370045,2017,E N White Elementary,0,Middle,Holyoke,42.2250882,-72.6261121,3,0,80,15.2,0,52.5,47.5,171,34.1,108,21.6,106,21.2,366,73.1,501
1370070,2017,H.B. Lawrence School,0,Primary,Holyoke,42.2030256,-72.6134999,1,0.3,89.3,8.3,0,54.7,45.3,123,42.6,89,30.8,50,17.3,263,91,289
1370040,2017,Kelly Elementary,0,Middle,Holyoke,42.2023757,-72.6004288,0.9,0.7,94.5,3.3,0,51.7,48.3,315,57.9,195,35.8,77,14.2,483,88.8,544
1370055,2017,Lt Clayre Sullivan Elementary,0,Middle,Holyoke,42.2056874,-72.6447969,3.2,1.8,78,15.2,0,50.1,49.9,243,43.5,113,20.2,138,24.7,442,79.1,559
1370015,2017,Lt Elmer J McMahon Elementary,0,Middle,Holyoke,42.1845014,-72.6479627,1.7,1.9,60.6,33.6,0.2,56.8,43.2,112,27.1,51,12.3,104,25.1,260,62.8,414
1370060,2017,Maurice A Donahue Elementary,0,Middle,Holyoke,42.1768642,-72.6391518,3.9,1.3,79.1,14.6,0,57.3,42.7,176,38.3,106,23.1,109,23.7,357,77.8,459
1370025,2017,Morgan Full Service Community School,0,Middle,Holyoke,42.1957755,-72.6078424,3.9,1.5,91.3,2.7,0,51.3,48.7,213,51.6,151,36.6,78,18.9,371,89.8,413
1370030,2017,William R. Peck School,0,Middle,Holyoke,42.198511,-72.626952,1.9,0,91,6.3,0,54.4,45.6,195,53.3,121,33.1,117,32,311,85,366
4530005,2017,Holyoke Community Charter School,1,Middle,Holyoke,42.1858718,-72.6286068,1.9,0.4,89.7,5.7,0,43.3,56.7,172,24.5,90,12.8,105,15,474,67.5,702
1380505,2017,Hopedale Jr Sr High,0,High,Hopedale,42.1287586,-71.5376207,1.1,1.9,2.9,92.4,1,48.3,51.7,24,4.6,3,0.6,86,16.4,47,9,524
1380010,2017,Memorial,0,Primary,Hopedale,42.1316796,-71.5363223,0.7,1.6,5.1,88.2,0.2,55.9,44.1,25,4.6,7,1.3,102,18.6,58,10.6,549
1390010,2017,Elmwood,0,Primary,Hopkinton,42.2249561,-71.5357474,0.6,13.1,3.3,77.7,0.4,53.9,46.1,31,6.4,22,4.5,45,9.2,20,4.1,488
1390015,2017,Hopkins Elementary School,0,Primary,Hopkinton,42.2145607,-71.5207934,0.8,13.7,2.4,79.5,0.2,50.9,49.1,21,4.2,5,1,52,10.5,26,5.2,497
1390305,2017,Hopkinton Middle School,0,Middle,Hopkinton,42.2183629,-71.521944,0.9,11.5,1.4,84,0.2,47.7,52.3,33,3.8,4,0.5,123,14.1,25,2.9,870
1410030,2017,C A Farley,0,Primary,Hudson,42.3998456,-71.5756408,1,2.9,12.5,81.5,0,47,53,93,19.1,61,12.5,62,12.7,129,26.5,487
1410410,2017,David J. Quinn Middle School,0,Middle,Hudson,42.4033654,-71.5631107,1.3,1.4,7.8,86.4,0,47.6,52.4,111,17.4,36,5.6,113,17.7,133,20.8,638
1410015,2017,Forest Avenue Elementary,0,Primary,Hudson,42.3909528,-71.5441332,1.2,2.5,9.2,81.8,0,53.2,46.8,69,21.2,43,13.2,39,12,61,18.8,325
1410505,2017,Hudson High,0,High,Hudson,42.379748,-71.579633,1.7,2.1,5.8,88.5,0.3,48.9,51.1,153,16.2,37,3.9,146,15.5,182,19.3,943
1410007,2017,Mulready Elementary,0,Primary,Hudson,42.3971958,-71.5408184,1.2,2,8.4,82.4,0,50,50,42,16.8,20,8,50,20,63,25.2,250
1420015,2017,Lillian M Jacobs,0,Primary,Hull,42.3043997,-70.9204064,2.9,0.7,1,94.5,0,54.9,45.1,2,0.5,2,0.5,75,18.1,124,29.9,415
1420305,2017,Memorial Middle,0,Middle,Hull,42.2976027,-70.8850619,1,0.5,0.5,96.6,0,53.9,46.1,2,1,2,1,33,16.2,52,25.5,204
4350305,2017,Innovation Academy Charter School,1,High,Tyngsboro,42.658569,-71.408237,3.5,7.4,6.6,77.8,0,48.4,51.6,38,4.8,20,2.5,148,18.7,77,9.7,792
1440305,2017,Ipswich Middle School,0,Middle,Ipswich,42.6886093,-70.8518754,0.7,1.3,3.9,89.3,0,48.5,51.5,8,1.7,3,0.7,65,14.2,50,10.9,458
1440007,2017,Paul F Doyon Memorial,0,Primary,Ipswich,42.685677,-70.881997,1,2.3,5.3,89.6,0,50.3,49.7,20,5.1,16,4.1,63,16,45,11.4,394
1440015,2017,Winthrop,0,Primary,Ipswich,42.682521,-70.839865,3.4,0.8,6.8,83,0.3,51.7,48.3,17,4.4,16,4.2,66,17.2,77,20.1,383
6900510,2017,King Philip Middle School,0,Middle,Norfolk,42.0976969,-71.3276017,1.9,1.8,2.7,91.9,0,52.4,47.4,12,1.5,1,0.1,118,15.2,45,5.8,776
1450020,2017,Kingston Intermediate,0,Primary,Kingston,41.985851,-70.720604,1.2,0.7,3.6,93.3,0.3,51.9,48.1,12,2.1,4,0.7,96,16.6,101,17.4,580
4630205,2017,KIPP Academy Boston Charter School,1,Middle,Mattapan,42.2751189,-71.092658,68.1,0.4,29.7,0.4,0,54.5,45.5,264,52.3,158,31.3,97,19.2,315,62.4,505
4290010,2017,KIPP Academy Lynn Charter School,1,High,Lynn,42.467642,-70.9493859,22.9,2.3,65.6,6.2,0.2,49.1,50.9,815,68.1,328,27.4,149,12.5,575,48.1,1196
1480005,2017,Lanesborough Elementary,0,Primary,Lanesborough,42.5128422,-73.221342,2.4,0,1.5,96.1,0,45.6,54.4,1,0.5,1,0.5,39,18.9,45,21.8,206
1490015,2017,Alexander B Bruce,0,Middle,Lawrence,42.7028387,-71.1807984,1.4,1.9,92.2,4.5,0,50,50,399,77.6,161,31.3,92,17.9,354,68.9,514
1490017,2017,Arlington Middle School,0,Middle,Lawrence,42.7172455,-71.1739081,0.7,0,97.4,1.8,0,49.6,50.4,467,81.8,209,36.6,84,14.7,370,64.8,571
1490009,2017,Community Day Arlington,0,Primary,Lawrence,42.7172455,-71.1739081,0.5,0,97.3,2,0,48.7,51.3,449,76.5,306,52.1,75,12.8,408,69.5,587
1490053,2017,Edward F. Parthum,0,Primary,Lawrence,42.7187331,-71.1434688,0.8,0.5,90.5,7.4,0.2,50.9,49.1,346,54.1,205,32.1,90,14.1,405,63.4,639
1490080,2017,Emily G Wetherbee,0,Middle,Lawrence,42.6943565,-71.166853,0.7,3.1,90.8,4.7,0,50.2,49.8,488,65,189,25.2,147,19.6,498,66.3,751
1490040,2017,Francis M Leahy,0,Primary,Lawrence,42.714645,-71.1614716,1.4,0,95.9,2.5,0,52.3,47.7,337,69.6,184,38,62,12.8,337,69.6,484
1490525,2017,Frost Middle School,0,Middle,Lawrence,42.6849616,-71.167827,1.9,4.2,82.1,10.9,0,52.9,47.1,228,47.9,51,10.7,66,13.9,251,52.7,476
1490022,2017,Gerard A. Guilmette,0,Primary,Lawrence,42.6999353,-71.1767777,1.5,1,93.7,3.1,0.2,50.8,49.2,350,67.3,169,32.5,96,18.5,385,74,520
1490025,2017,Guilmette Middle School,0,Middle,Lawrence,42.6999353,-71.1767777,2.2,1.4,94,1.8,0,48.6,51.4,377,75.7,85,17.1,99,19.9,361,72.5,498
1490075,2017,John K Tarbox,0,Primary,Lawrence,42.7175889,-71.1702071,0.3,0,97,1.7,0,52.6,47.4,273,75.2,162,44.6,35,9.6,259,71.3,363
1490048,2017,Oliver Partnership School,0,Primary,Lawrence,42.7108822,-71.1605434,1.2,0.4,92.8,5,0,51.6,48.4,315,63,163,32.6,88,17.6,359,71.8,500
1490027,2017,Parthum Middle School,0,Middle,Lawrence,42.7187331,-71.1434688,0.9,0.2,91.7,6.5,0,52.2,47.8,344,65.3,121,23,79,15,324,61.5,527
1490018,2017,Robert Frost,0,Primary,Lawrence,42.6849616,-71.167827,2.2,3,83.1,10,0,52.1,47.9,299,49.9,130,21.7,67,11.2,345,57.6,599
1490537,2017,School for Exceptional Studies,0,High,Lawrence,42.7105791,-71.1630248,2.3,0.6,84.7,11.9,0,79,21,100,56.8,26,14.8,176,100,142,80.7,176
1490004,2017,South Lawrence East Elementary School,0,Primary,Lawrence,42.6945747,-71.1470601,1.7,2.4,91,4.4,0,53.4,46.6,479,67.4,262,36.8,142,20,500,70.3,711
1490085,2017,Spark Academy,0,Middle,Lawrence,42.6945747,-71.1470601,1.3,2.4,92.1,3.7,0,46.7,53.3,341,74.5,128,27.9,121,26.4,313,68.3,458
1490090,2017,UP Academy Leonard Middle School,0,Middle,Lawrence,42.7098007,-71.1518142,0.9,0,96,3.1,0,52.5,47.5,265,82.3,114,35.4,57,17.7,212,65.8,322
1490049,2017,UP Academy Oliver Middle School,0,Middle,Lawrence,42.7105724,-71.1635594,1.2,0.3,96.8,1.7,0,53,47,275,79.7,106,30.7,60,17.4,220,63.8,345
4540205,2017,Lawrence Family Development Charter School,1,Middle,Lawrence,42.7087019,-71.1737688,0.8,0,98,1.1,0,46.7,53.3,225,31.4,189,26.4,46,6.4,392,54.7,717
1500025,2017,Lee Elementary,0,Primary,Lee,42.3066014,-73.2403483,0.6,2.4,10.7,82.1,0,47.9,52.1,11,3.3,10,3,43,12.8,139,41.4,336
1500505,2017,Lee Middle/High School,0,High,Lee,42.3061409,-73.2376279,0,2,8.9,87.1,0,49.9,50.1,23,6.6,5,1.4,44,12.6,98,28.1,349
1510005,2017,Leicester Memorial Elementary,0,Primary,Leicester,42.2229726,-71.9122442,5.3,2.8,8.1,80.8,0,55.7,44.3,16,4.5,3,0.8,56,15.6,78,21.7,359
1510015,2017,Leicester Middle,0,Middle,Leicester,42.2510139,-71.9044723,4,2,10.2,81.1,0,50.5,49.5,20,5,8,2,53,13.2,85,21.1,402
1520505,2017,Lenox Memorial High,0,High,Lenox,42.3517261,-73.2593048,0.7,5.3,6.4,85.3,0.2,45.5,54.5,29,6.4,12,2.6,43,9.5,86,18.9,455
1520015,2017,Morris,0,Primary,Lenox,42.355379,-73.297439,0.6,5.2,6.5,85.5,0,54.8,45.2,21,6.8,14,4.5,26,8.4,53,17.1,310
1530007,2017,Fall Brook,0,Primary,Leominster,42.495707,-71.767695,5.5,1.2,37.3,51.8,0.3,50.7,49.3,172,25,119,17.3,132,19.2,255,37.1,687
1530010,2017,Frances Drake School,0,Primary,Leominster,42.5194264,-71.7445041,7.4,4.9,40.4,42.5,0,51.5,48.5,121,21.3,64,11.3,109,19.2,292,51.5,567
1530025,2017,Johnny Appleseed,0,Primary,Leominster,42.5518319,-71.7398885,11.3,4.4,27.3,52.7,0.6,52.1,47.9,121,19.2,67,10.6,126,20,236,37.5,630
1530030,2017,Northwest,0,Primary,Leominster,42.5371364,-71.7649524,5.3,1.6,36.4,52,0,51.4,48.6,124,17.9,72,10.4,128,18.5,298,43.1,692
1530045,2017,Samoset School,0,Middle,Leominster,42.4922831,-71.7687881,7.5,1.9,29,59.3,0,53.1,46.9,79,16.4,7,1.5,116,24.1,151,31.3,482
1530320,2017,Sky View Middle School,0,Middle,Leominster,42.5414628,-71.7158308,7.9,5,30,53.4,0.2,52,48,189,21.4,59,6.7,192,21.7,309,35,884
1540005,2017,Leverett Elementary,0,Primary,Leverett,42.4630688,-72.497236,1.5,3.7,5.9,81.6,0,58.1,41.9,1,0.7,0,0,15,10.9,32,23.5,136
1550008,2017,Bowman,0,Primary,Lexington,42.4235855,-71.2184633,4.6,32.1,2.5,52,0,51.3,48.7,177,31.2,91,16,60,10.6,36,6.3,567
1550006,2017,Bridge,0,Primary,Lexington,42.438059,-71.244149,5.3,40.9,3,48,0.2,51.7,48.3,174,30.8,52,9.2,52,9.2,28,5,565
1550015,2017,Fiske,0,Primary,Lexington,42.4587243,-71.220134,2.7,29.4,2.3,57.8,0,53.7,46.3,137,28.6,60,12.5,71,14.8,14,2.9,479
1550030,2017,Harrington,0,Primary,Lexington,42.4457934,-71.197281,3.9,43.9,3.2,42.8,0.2,50.1,49.9,124,26.7,22,4.7,63,13.5,21,4.5,465
1550305,2017,Jonas Clarke Middle,0,Middle,Lexington,42.4299172,-71.2293312,5.5,38.9,3.6,47.9,0.1,51.4,48.6,216,24.2,31,3.5,118,13.2,62,7,891
1550010,2017,Joseph Estabrook,0,Primary,Lexington,42.4774321,-71.2375839,6.4,41.5,3.4,40.6,0,47.1,52.9,173,32.3,68,12.7,50,9.3,34,6.4,535
1550035,2017,Maria Hastings,0,Primary,Lexington,42.4455115,-71.2533613,3.1,40.2,4,44.2,0,52.3,47.7,138,30.3,79,17.4,77,16.9,26,5.7,455
1550310,2017,Wm Diamond Middle,0,Middle,Lexington,42.4641439,-71.2285429,3.2,34.9,2.5,53.1,0.1,49.1,50.9,204,23.9,30,3.5,114,13.4,34,4,852
1570305,2017,Hanscom Middle,0,Middle,Hanscom Air Force Bs,42.4561476,-71.276879,12.4,2.4,19.7,54.6,0,51,48.6,8,3.2,4,1.6,46,18.5,6,2.4,249
1570006,2017,Hanscom Primary,0,Primary,Hanscom Air Force Bs,42.4561476,-71.276879,7.5,4,18.6,65.2,0,50.6,49.4,9,2.8,9,2.8,40,12.4,3,0.9,322
1570025,2017,Lincoln School,0,Middle,Lincoln,42.424623,-71.3139198,12.6,6,9.1,63.4,0.2,48.5,51.5,57,9.1,19,3,109,17.3,51,8.1,629
1580305,2017,Littleton Middle School,0,Middle,Littleton,42.5430225,-71.485313,0.6,7.1,1.7,87.2,0.6,46.7,53.3,12,3.4,3,0.9,72,20.5,34,9.7,351
1580015,2017,Russell St Elementary,0,Primary,Littleton,42.5453887,-71.4840577,2.1,8.8,2.8,83.2,0,48.1,51.9,17,4.4,7,1.8,74,19.1,39,10.1,387
1590005,2017,Blueberry Hill,0,Primary,Longmeadow,42.0592725,-72.5591861,1.2,18.5,3.3,72.1,0,50.5,49.5,38,8.9,13,3.1,56,13.1,28,6.6,426
1590010,2017,Center,0,Primary,Longmeadow,42.0494615,-72.5824071,1.7,5.2,5.2,83.7,0,51.7,48.3,11,2.7,1,0.2,68,16.8,21,5.2,404
1590017,2017,Glenbrook Middle,0,Middle,Longmeadow,42.0439259,-72.551081,4.2,9.9,5.1,77.2,0.3,52.7,47.3,27,8.1,9,2.7,63,18.9,25,7.5,334
1590305,2017,Williams Middle,0,Middle,Longmeadow,42.0536766,-72.5660482,0.6,5.8,4.1,86.3,0.3,55.2,44.8,11,3.2,0,0,64,18.6,17,4.9,344
1590025,2017,Wolf Swamp Road,0,Primary,Longmeadow,42.0382174,-72.5603183,2.8,11.4,7.5,72.3,0,52.6,47.4,31,8,6,1.6,73,18.9,39,10.1,386
1600020,2017,Abraham Lincoln,0,Primary,Lowell,42.6302602,-71.3205495,4.8,48.2,29.9,12.2,0.2,54.8,45.2,212,42.2,192,38.2,80,15.9,320,63.7,502
1600310,2017,B.F. Butler Middle School,0,Middle,Lowell,42.6253471,-71.3049685,7.7,26.2,28.4,33.2,0,48.6,51.4,137,25.1,127,23.3,91,16.7,301,55.2,545
1600090,2017,Bartlett Community Partnership,0,Middle,Lowell,42.6455611,-71.328729,9.4,36.8,33.8,15.5,0.2,50.9,49.1,178,33.6,146,27.5,117,22.1,316,59.6,530
1600030,2017,Charles W Morey,0,Primary,Lowell,42.6326666,-71.3311609,3.6,59.7,12.3,19.7,0.4,53,47,214,40.5,185,35,84,15.9,251,47.5,528
1600080,2017,Charlotte M Murkland Elementary,0,Primary,Lowell,42.6466146,-71.3211063,4.2,48,32.3,9.7,0.2,54,46,229,45.4,206,40.9,83,16.5,356,70.6,504
1600345,2017,Dr An Wang School,0,Middle,Lowell,42.6488272,-71.3500566,7.5,16.4,42,31.1,0,51.4,48.6,219,31.7,172,24.9,107,15.5,359,52,691
1600002,2017,Dr Gertrude Bailey,0,Primary,Lowell,42.621407,-71.3355382,4.4,34.3,21.6,34.5,0.2,57.4,42.6,143,28.3,118,23.4,73,14.5,255,50.5,505
1600015,2017,Greenhalge,0,Primary,Lowell,42.6574699,-71.3092286,10.2,14.2,40.1,31.3,0,51.3,48.7,158,31.5,136,27.1,65,13,326,65.1,501
1600330,2017,Henry J Robinson Middle,0,Middle,Lowell,42.6585947,-71.3012655,11.7,19.4,41.3,24.4,0,52.9,47.1,191,30.9,179,29,96,15.5,414,67,618
1600315,2017,James S Daley Middle School,0,Middle,Lowell,42.6242864,-71.3368808,3.9,43.2,18.2,29.5,0,51.4,48.6,160,23,139,20,126,18.1,303,43.5,696
1600340,2017,James Sullivan Middle School,0,Middle,Lowell,42.640328,-71.2812032,9.1,12.7,38.7,36.7,0,51.3,48.7,237,35.4,218,32.5,104,15.5,398,59.4,670
1600050,2017,John J Shaughnessy,0,Primary,Lowell,42.6247058,-71.3050424,4.3,29.5,36,25.8,0.2,51.4,48.6,162,33.5,139,28.7,93,19.2,255,52.7,484
1600010,2017,Joseph McAvinnue,0,Primary,Lowell,42.6524431,-71.3346538,5.6,14.1,54.4,22.2,0,52.8,47.2,185,37.3,161,32.5,88,17.7,303,61.1,496
1600360,2017,Kathryn P. Stoklosa Middle School,0,Middle,Lowell,42.6429534,-71.324818,4.3,53.8,29.1,10,0,52.5,47.5,304,45.2,266,39.5,101,15,424,63,673
