school_id,year,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
7530405,2017,1820305,6320025,7500008,7200305,7170005,7530030,3370005,7170505,2390046,2390015
7530030,2017,7780010,7170005,7170505,7500006,7650505,6350305,7200305,7530405,7280015,910030
7780305,2017,940030,1140025,2150505,7170005,6150050,2730015,3430050,6350025,6350035,7170505
7780005,2017,3090305,3430050,2140001,7670040,950140,7550505,7780305,7530005,6740310,2630010
7780010,2017,7200305,7530030,7650505,1070042,2140305,360005,1820010,910030,6350305,2730005
2430040,2017,50030,160050,2120030,6160002,960020,2290016,3470410,50303,3360085,70010
2430305,2017,2710020,1550010,2430020,2430315,6000025,1550030,2430055,2710015,2430325,3210005
2430020,2017,2430315,2430025,1550008,2430060,3210005,2430305,3260007,2070015,3470025,2660015
2430310,2017,2120030,160035,400005,1000045,160050,3470043,400033,6450050,480015,2430040
2430315,2017,1550006,2660015,1550305,3210005,1550030,2430020,1550008,1550035,2710015,1550310
2430025,2017,2430095,2430060,400020,260005,2070115,2070130,400025,3440020,2710035,1980010
2430055,2017,1650003,2430325,2430035,350240,1600315,1650047,2430090,2430305,490040,1600002
2430075,2017,1600030,2430110,350286,2430065,1600055,1600360,1600020,2430055,1600080,350565
2430035,2017,2430325,2430055,1600002,1650003,2430090,490040,1600036,3480175,350240,3480145
2430060,2017,2430025,1780020,1760150,400050,2430095,2200025,2070130,3440020,3140020,1000007
2430065,2017,2430110,1650003,1600030,2430305,2430055,2430075,1600055,6000030,2710020,2430035
2430325,2017,2430320,2430055,2430035,3470065,2430090,1600002,2430315,1600036,1650047,1600315
2430320,2017,2430325,1760320,1650047,490045,3360080,1760068,3470065,2430090,1650027,80020
2430090,2017,2430325,2430320,2430055,2430035,1600002,1650047,1600036,1600315,490040,1600090
2430095,2017,2430025,2430060,400020,2200025,3440020,2070020,260005,2070130,6000020,2660005
2430110,2017,2430065,1650003,1600030,2430305,2430055,2430075,6000030,1600055,2430035,2430020
7550505,2017,3090505,3430050,3430315,7280015,940010,1820008,2260505,2260405,7730015,3090305
2440020,2017,490090,2440410,440415,440420,440002,440017,2440015,440065,2440040,4440205
2440018,2017,490090,350426,2440020,350183,440110,2440410,440415,440420,440065,440001
2440015,2017,2440410,2440020,2440040,4870550,440415,490090,490030,440017,440065,4440205
2440040,2017,2440410,2440020,2440015,350328,440065,4870550,440415,350088,4860105,490090
2440410,2017,2440020,2440015,490090,2440040,440420,440415,4870550,440065,2440018,4440205
2460002,2017,6730010,1310019,1750305,6750010,4830305,6750015,1770015,2170005,6500010,3050040
2460305,2017,2460005,2900305,6730005,1010012,1220305,2080005,2040030,7450405,2950023,6900510
2460005,2017,2900305,2460305,1010012,2080005,6900510,3500010,7450405,2040305,6730005,1010040
2460017,2017,7750032,7100001,1010010,1010030,2640020,1010013,3500003,6730305,2120305,1670014
2460010,2017,2110015,2110305,500017,1780017,90003,1980310,2880030,2880025,3050020,100025
2460310,2017,2460020,6730305,1770305,2040030,6900510,1010012,7250025,6750007,6200505,6750310
2460020,2017,2460310,2880305,1590010,3500003,6730305,3420330,6900510,1770305,6750310,1010030
2480003,2017,2480025,1700030,1700008,3480415,2480050,2740087,2480014,1700045,2480013,1000305
2480025,2017,2480003,2480050,1700030,2480013,2740087,3480415,1000305,2480014,1700008,3080050
2480013,2017,2480025,1000305,2480050,2480003,2480014,3480415,1700045,3080005,1700008,1700030
2480056,2017,2480035,350215,1000006,2740111,1000035,2480057,350066,1700025,930010,930058
2480057,2017,2480305,2480035,350215,2480056,930018,1000006,1700025,930028,2480050,1630070
2480050,2017,2480025,2480003,2740087,2480013,1700030,3480415,930018,1000305,930038,1000006
2480014,2017,2480025,2480003,3080415,1700045,2480013,1630420,1810060,3480415,1000305,2480050
2480035,2017,2480056,350215,1000006,2480057,1700025,2740111,2480305,350066,930058,1000035
2480305,2017,2480057,1700025,930018,2480035,1000006,350215,2480050,970048,930028,930038
2490005,2017,3230505,3230305,3230003,4320530,7700405,6500010,7800010,710032,2730008,7500505
4830305,2017,1770015,1770305,1440305,6750010,7100015,2170005,7750045,7050405,1380505,7250025
4820050,2017,1780025,4780505,1310019,2170005,4320530,6750010,1770015,7250025,4830305,7050405
2500005,2017,770015,2180305,7450405,3500010,2520305,2900305,7350310,1270005,1270505,2340005
2510060,2017,4910550,2510020,2390005,2360035,1500025,3250040,950140,1610020,2780020,2930007
2510305,2017,1070305,300015,2290305,3360310,1280008,790030,2930008,7120315,2780305,860305
2510020,2017,2510060,2930007,2290015,2510025,2510305,2290305,3250310,3360310,200050,2390005
2510025,2017,2930007,3470005,2510020,2290015,6180035,1140505,200050,6160002,160045,3320010
2520005,2017,770015,1180005,2340005,2390305,2290045,1450020,240025,2520305,3370005,2610305
2520305,2017,770015,2390305,240025,7800035,2610305,2340005,2500005,2180305,1270505,1450020
2530005,2017,7530025,7530010,980005,6830505,7530405,1480005,7350030,7450010,7700405,6320025
4840505,2017,35050405,4070405,4860105,4170205,350380,350360,4110305,350180,4280305,350376
4410505,2017,2810095,2810205,4990305,350012,350077,1630011,4440205,350172,4490305,4390050
2580003,2017,2580015,1280085,610305,610022,2580305,1530320,3160315,1530030,1530045,4960305
2580015,2017,2580003,3160315,1280085,950320,3160015,610022,610305,2580305,1280050,2580070
2580305,2017,1530030,1530320,1280050,610022,610310,610305,2580003,1530025,730010,2010020
2580030,2017,1530010,1280100,970043,4960305,1530030,1280026,2010095,2010410,1280075,2580305
2580025,2017,1630045,3480240,1630060,1630005,570030,1630035,1630050,1630040,350182,1630100
2580050,2017,1810050,160001,1530320,1850090,2100020,1530007,1850305,2200005,2580305,1530030
2580070,2017,640305,1530320,160320,730010,1000045,640050,1530025,2740115,2620050,160315
4850485,2017,2100020,1630011,1530030,2580050,1530320,1530025,1810050,1530007,2580030,4960305
2610025,2017,7800035,1710015,7500505,7150505,2290007,2610305,830505,6100305,6650015,6650305
2610305,2017,2520305,2610025,1450020,2180305,770015,7730025,7600405,1270505,7800035,2520005
2620305,2017,160305,6160002,3360310,790030,2290305,2620065,2910305,3470405,2200305,1740505
2620067,2017,160040,2390005,2510020,3470055,2620065,200050,3360085,2110020,200505,2620305
2620040,2017,2110020,3360105,6050405,140405,2620065,2110001,2200305,1000015,2130015,2070055
2620050,2017,160315,2010010,160320,160035,640050,1000045,2580070,160045,2100005,2100029
2620065,2017,160315,6160002,160320,2620305,2100025,2290305,160045,2110020,1810030,2100029
2630010,2017,6150050,630010,7780005,2360045,2090505,6850005,7170005,3090305,7500006,6720059
2640007,2017,650005,1050010,1050305,2040305,1310010,7730020,820305,2460005,6980030,2310010
2640305,2017,830505,7400405,1380505,4830305,6750010,820004,1440305,7750045,7100015,270305
2640010,2017,6900510,820305,2980010,2460005,2040305,6750310,2900305,1010040,650505,1220305
2640015,2017,6650305,7500505,830505,430005,2310305,7730025,1710020,7400405,2610025,2290007
2640020,2017,6250320,1010012,2040305,7750310,3500010,3420060,2460005,3400020,2500005,6250050
2650405,2017,250315,870015,7750060,1440007,3010305,6800310,1710015,2650015,6250315,710305
2650007,2017,1110010,1170015,2380010,6800050,7120002,6580305,960030,170030,2840030,7120515
2650015,2017,1440007,6250315,2650405,2120013,7250020,1770305,7750305,3500003,3470020,310012
4860105,2017,4840505,440003,4800405,350167,350360,350380,350445,350304,4170205,35050405
2660005,2017,260005,2660010,2660305,3210045,90004,260010,2710030,6000020,3260045,2710305
2660010,2017,2710305,2660305,2660005,2710030,2660015,460025,90004,260005,3210045,2070125
2660015,2017,1550008,2660010,1550310,2070015,1550006,3260007,2660305,3210045,1550305,6000405
2660305,2017,2710305,2710030,2660010,2660005,3210305,90004,6000405,2710035,3210045,3260007
2690010,2017,2880010,6550405,1250005,100010,1890005,1010013,1010010,2110018,670030,2880030
2710015,2017,460030,460005,2070015,350560,2710020,2070105,2660015,460035,460015,260015
2710020,2017,1550030,1550010,2710015,1550006,6000025,2430305,460030,3210005,2660015,1550305
2710030,2017,2710305,2660305,3210305,2660010,2710035,3260045,2070020,3440020,2660005,3170015
2710305,2017,2660305,2710030,2660010,3210305,3260007,3440020,2710035,2660005,90004,3210045
2710035,2017,260305,3260045,4470205,3440040,460025,6000020,4300305,2710030,3440025,260010
2710025,2017,560015,2110010,6000010,2760020,3260330,4470205,230012,2760050,3440305,2130014
2720005,2017,4130505,2150505,7170010,3360060,2260405,2360045,3180005,2260505,3490010,1610020
4770010,2017,2100025,2620305,2780305,2510020,2620065,2100410,2110020,2290305,1740010,4550050
7600405,2017,2310305,2310015,1710310,7730025,6980030,1050010,6650305,2610305,2290045,1710020
4740505,2017,2100410,300010,1280008,790045,3180005,610020,6160305,860305,2260405,3360065
2730005,2017,3370005,2390015,30025,2920020,1450020,520015,1070042,7500008,3310030,1180005
2730008,2017,450005,2730015,360325,10015,7700405,7500505,7800010,1730005,7150505,1910310
2730305,2017,2920020,1180005,2290045,1450020,3040015,2340005,2390012,770305,7800310,1710310
2730015,2017,450005,1140025,2730008,6220405,200045,10015,7800010,2290035,1730005,7700405
2740087,2017,1700030,3080050,2480025,1700008,2480003,2480050,3080005,3480415,1000305,1700025
2740075,2017,3480405,3480423,930018,930038,970048,350020,970060,930028,2740120,2480050
2740015,2017,1980035,3470060,140405,100410,310005,480303,560005,1640010,1990035,2120007
2740111,2017,2480056,2480035,1000035,930058,3080065,350182,4290010,570040,570025,2580025
2740083,2017,160320,3480200,1530045,1330018,2100005,160050,1000045,4180305,160315,3470043
2740410,2017,2810360,1630305,570045,350430,2810350,1490537,610021,1630405,2810485,1630045
2740115,2017,2580070,350346,1760320,1530025,730010,1530320,160320,350190,1760140,2200005
2740120,2017,3480423,350020,2740075,930028,3480420,1000006,350215,3480060,350326,1630405
2780305,2017,2780020,790030,300015,1500505,860305,2290305,2390005,2260405,2510305,1510015
2780020,2017,2780305,2290305,2390005,3460020,50010,1610020,6160002,790030,1110010,2100410
4880550,2017,1780020,1760140,3080032,1760150,2430060,2070130,1970010,490020,2850405,2200025
2750005,2017,6100025,1710015,7660505,7250010,6700505,1450020,1270505,2520305,6100305,250505
2760050,2017,2760020,100055,2070100,90020,6000010,1590005,3300305,3170020,3150020,2760305
2760020,2017,2760050,2760305,1590005,90020,3150020,3300015,100055,1990035,2130020,100045
2760305,2017,2760020,3350015,90020,3070015,100010,1390010,560310,90305,560005,1590005
2770005,2017,1280075,2770315,970043,610050,2010095,2770020,1280100,970016,1600075,610015
2770315,2017,1280075,2770005,970016,2770020,1370015,610015,970043,970060,1600075,35110205
2770020,2017,2770315,1280075,2770005,970060,610015,970016,970043,1600075,2010405,35110205
7650505,2017,7780010,70013,2270505,940010,7530030,410010,2140001,910030,1070020,360010
7650018,2017,450005,1210005,2730008,3060005,1960010,270010,7500009,6650002,7500008,2730015
7650035,2017,1820008,940010,2140001,940030,7730015,3430315,6350025,7650505,2260505,3090505
7660315,2017,1070050,1610305,1820305,410010,3180005,7350005,70010,240018,850005,6220015
7660505,2017,1450020,1710015,7800035,250020,240025,7730405,2390305,520405,240006,2180305
7670008,2017,7200003,2390405,6220010,2390047,2140305,910030,710030,360005,2180010,7200005
7670415,2017,940010,1820008,7670040,7530005,910030,2390047,2270505,7200003,2390011,7650035
7670040,2017,2140001,3180005,3430050,2260505,940010,3250040,940030,1070050,1070305,6740310
2810095,2017,2810205,4410505,4990305,4090205,1630011,2810125,350012,2810015,350077,350116
2810175,2017,2810125,2810080,2810180,2810035,2810065,2810068,2810145,610090,2810100,35110205
2810165,2017,2810075,2810050,2810100,2810180,2810320,2810035,4920005,2810015,2810080,35020405
2810360,2017,2810328,2810023,2810030,2810010,2810480,2810055,2810085,2810485,2810160,2810330
2810025,2017,2810355,2810366,2810045,2810023,2810195,2810120,2810110,2810365,2810190,1370070
2810365,2017,2810120,1370070,2810366,1370030,1370025,2810355,2810025,2810045,2810010,1370040
2810366,2017,2810355,2810045,2810195,2810025,2810120,2810365,2810023,2810325,1370055,1370070
2810367,2017,2810035,2810330,2810080,2810050,2810100,2810160,2810068,35020405,2810020,2810015
2810475,2017,2810367,2810035,2810050,35020405,2810015,2810020,2810080,4980405,2810065,2810180
2810035,2017,2810080,2810100,2810050,2810020,2810145,2810065,2810367,2810330,2810068,2810185
2810010,2017,1370060,2810480,1370055,2810195,1370045,2810485,2810328,2810045,2810120,2810155
2810030,2017,2810055,2810085,2810330,2810160,2810328,2810480,35020405,2810050,2810020,2810190
2810325,2017,2810480,2810190,2810045,2810110,2810195,2810355,2810366,2810160,2810030,2810155
2810075,2017,2810320,2810100,2810165,2810050,2810080,2810180,35020405,2810065,2810068,2810035
2810080,2017,2810035,2810068,2810175,2810145,2810185,2810065,4980405,2810020,2810100,2810180
2810195,2017,2810045,2810355,2810366,2810025,2810023,2810325,2810480,2810190,2810010,1370045
2810065,2017,2810145,2810020,2810100,2810180,610090,2810485,4980405,2810035,2810080,2810330
2810068,2017,2810080,2810320,2810035,2810175,2810075,2810050,2810330,2810160,2810367,35020405
2810050,2017,2810035,35020405,2810100,2810330,2810075,2810080,2810055,2810165,2810020,2810367
2810085,2017,2810030,2810480,2810330,2810328,2810190,2810055,2810160,2810185,2810035,2810050
2810100,2017,2810065,2810180,2810020,2810035,2810330,2810145,2810050,2810075,2810160,2810080
2810328,2017,2810480,2810330,2810030,2810085,2810055,4980405,2810020,2810485,2810023,2810160
2810320,2017,2810075,2810068,2810080,2810330,2810050,2810165,2810065,2810035,35020405,2810350
2810110,2017,2810190,2810325,2810025,2810085,2810480,350229,2810045,2810155,2810355,2810195
2810115,2017,1370045,2810145,2810155,2810190,610090,2810195,2810020,1370055,2810065,2810035
2810120,2017,2810365,2810366,1370070,2810355,2810025,2810045,2810195,2810010,1370025,1370060
2810330,2017,2810160,2810030,2810328,2810100,2810055,2810085,2810050,2810035,2810080,2810480
2810125,2017,2810175,4090205,610015,2810080,35110205,970340,2810035,2810180,1600075,1630030
2810140,2017,2810020,2810328,2810100,4980405,35020405,2810035,2810180,2810050,2810190,2810145
2810155,2017,2810190,2810480,2810115,1370060,2810110,2810065,2810195,2810185,2810010,1370045
2810145,2017,2810065,2810020,610090,2810100,2810485,2810035,2810080,4980405,2810115,2810180
2810023,2017,2810045,2810355,2810025,2810195,2810480,2810366,2810328,2810085,2810190,2810010
2810055,2017,2810030,35020405,2810330,2810085,2810328,2810050,2810160,4980405,2810480,2810020
2810020,2017,2810145,2810065,2810100,35020405,4980405,2810035,2810080,610090,2810328,2810180
2810355,2017,2810366,2810045,2810025,2810195,2810023,2810120,2810365,2810325,2810110,2810190
2810005,2017,2810345,1630080,930030,1600085,350363,1280033,1490537,2010510,950340,2810360
2810345,2017,2810005,1630080,1600085,1490537,2810360,350363,950340,930030,2010510,1280033
2810350,2017,2810180,2810075,2810320,2810015,2810065,2810050,2810100,2810035,2810080,35020405
2810160,2017,2810330,2810030,2810185,2810480,2810100,2810085,2810035,2810080,2810328,2810020
2810205,2017,2810095,4410505,4090205,4990305,2810015,2810165,350012,2810125,1630011,2810075
2810015,2017,2810180,35020405,2810100,2810050,2810020,2810075,2810080,2810035,4980405,2810165
2810480,2017,2810328,2810190,2810085,2810325,2810030,2810160,2810010,2810330,2810195,2810185
2810485,2017,2810065,2810145,2810328,4980405,610090,2810020,2810010,2810330,2810160,2810080
2810180,2017,2810100,2810065,2810080,2810015,2810035,2810075,2810175,2810145,2810020,2810165
2810185,2017,2810160,2810080,2810085,2810330,2810035,2810480,2810065,2810020,2810100,2810328
2810190,2017,2810110,2810480,2810325,2810085,2810155,2810195,2810045,2810115,2810160,2810328
2810045,2017,2810355,2810366,2810195,2810023,2810025,2810325,2810190,2810480,2810120,2810110
2840005,2017,730025,1680020,990050,2170003,1380010,1680016,1840005,1870020,2380005,1010310
2840025,2017,1410007,2840405,3470410,1410410,3460305,1860025,2910005,2200015,310026,2650007
2840030,2017,3320040,2650007,3070010,6580305,710010,170030,6800050,1110010,7120002,1510015
2840405,2017,2380005,1170015,990020,1620025,870305,3470410,2380010,310305,1360007,2910005
2850010,2017,2930505,200505,2850025,2850405,2850015,1330505,200315,1570025,6450505,1630075
2850025,2017,2200020,2200305,790035,3360020,3470405,6450505,2850010,1760315,2930505,2110001
2850014,2017,490007,2850405,1330505,490315,4490305,490050,490005,2850015,180510,490065
2850405,2017,1330505,490007,2850015,180010,2850010,2850025,2850014,2200020,490050,2200305
2850015,2017,2850405,2850010,500012,490007,500020,1330505,180010,2850025,490050,490005
2850020,2017,3360080,2420020,1760140,4270010,350346,2930057,80020,1760068,1330505,350255
2870005,2017,1730010,6500305,1620305,3040015,7740010,6250320,3310515,6580310,1870020,7750310
2880305,2017,1590010,2460020,1780017,1670035,6730305,2460310,1890005,3420330,1010013,2110018
2880025,2017,2880030,3170025,3170305,1250505,6550405,1390015,500017,3150005,100010,1100305
2880015,2017,100025,2880030,3170305,500017,780005,100010,1250505,2110010,510025,2690010
2880010,2017,2690010,1010010,2110015,1890005,6550405,3350010,780005,3350025,510025,2880030
2880030,2017,100010,3170305,100025,1250005,2880015,2880025,6550405,500017,2690010,780005
2890005,2017,160050,160320,160315,160045,3320010,2110001,160035,730045,6160002,6180035
2900005,2017,2980005,2170305,7100015,1440305,1220004,1220015,1580305,1680300,4830305,1380505
2900305,2017,2460005,1220305,1010040,7450405,2040030,3500010,6900510,1010012,2460305,2080005
2910005,2017,2840405,2650007,1410007,50030,1410015,2840025,1410410,1680010,3220005,1410505
2910010,2017,1410015,3360005,50030,200010,310026,3050015,2840030,3140015,6160002,50020
2910020,2017,3070018,1750007,7750305,390005,7250020,3050005,7750020,1170505,1980043,7750018
2910305,2017,160305,1740505,1680010,1740305,3220005,6800050,1510015,2110305,1170015,2840405
2920006,2017,30305,2920305,1960010,2390012,2310003,6650001,270010,1180005,7730025,2400010
2920305,2017,1180005,2310003,2920006,30305,6650001,2390012,2920020,7730025,1730005,2520005
2920020,2017,2730305,1730005,1180005,2390015,3040020,30025,7800310,1450020,2310003,3370005
7700405,2017,7350030,2730008,770305,7150505,6220405,7500505,2290007,360325,250020,3230003
2930315,2017,2930010,200315,2510305,2930042,2360310,300010,960015,6450505,3360310,300015
2930010,2017,2930315,200315,2360310,2510305,7120001,4140305,3360050,6450305,2930042,7670040
2930007,2017,3470005,2290015,2510020,960020,2510025,2510305,3360310,50303,7120002,200315
2930027,2017,2930305,2930015,2930057,2360055,2010135,950320,950065,950005,2930035,2360305
2930057,2017,2930027,2930305,2420020,2850020,2930015,2010095,2360055,2010135,1760140,950065
2930035,2017,2360305,2360310,4140305,2930042,2360010,2930505,2360035,1140010,39010900,2930315
2930305,2017,2930027,2930015,2930057,950320,2930035,2360055,1330505,2360305,2580003,950005
2930008,2017,960305,2270505,2510305,2390011,960405,940010,850005,1070305,1820008,2180010
2930042,2017,2930505,2360310,2930315,960015,6450505,4140305,2930010,6450305,1030505,2360010
2930015,2017,2930027,2930305,950005,6450005,1330018,3160015,2360305,2360010,950130,2930057
2930505,2017,2930042,2360310,6450505,2850010,2930315,2930010,2850025,2290015,200315,3360310
39020900,2017,2930315,6160305,2930010,2360310,3000005,4660550,3320030,2100410,4740505,200315
2950023,2017,250505,7350310,2500005,790020,6700505,2900305,2460305,1270505,770015,2610305
2950305,2017,2950025,6830505,2900005,3230505,2180060,7050405,2180305,1580305,3420080,2980005
2950025,2017,6830505,2950305,1380505,2290007,1710015,6100305,2650405,7350030,830505,2610025
2950020,2017,790020,250505,6250002,2950023,6700505,6250050,830010,990050,2840005,6250300
2960005,2017,1850090,160001,350262,2200005,3080404,1850305,3080040,1970005,1700008,2580050
2980005,2017,2170305,7450015,1220015,7050405,2900005,7750045,1380505,4780505,270305,820004
2980010,2017,1710010,820004,6750310,6900510,6980030,1310410,820305,7750045,650505,2640010
7730020,2017,7450005,2040305,7750310,1710310,7800315,3500010,2290045,770015,7450405,2500005
7730025,2017,6650305,2310015,2640015,2310305,2390012,7600405,1710020,1710310,30305,1180005
7730015,2017,940030,3430315,2260505,1820008,7650035,940010,3430050,7550505,2140001,360010
7730405,2017,2180015,770305,250020,1450020,7150505,6500310,1710015,7800035,2340005,7660505
3000005,2017,6160305,3360060,790045,39020900,2720005,200505,4740505,610020,2780305,790030
3010020,2017,1670014,2120010,2120305,870305,990020,2110015,2110305,2380010,6800050,3360110
3010305,2017,7750060,250315,6800310,2650405,310305,870015,2120013,2180060,6250315,960030
4800405,2017,350304,4860105,350013,35050405,350167,350657,350445,4110305,350380,350183
35050405,2017,4840505,4170205,350380,4110305,350180,350378,4070405,350304,350376,350243
7740010,2017,2870005,2340005,1730010,7170020,3310515,1870020,1620305,7800315,6250050,2290045
7740020,2017,1860017,960020,1440015,730025,2180010,300305,1740305,1170015,7120002,1510005
3040015,2017,7800310,2730305,770305,1730005,3040020,2180015,1450020,720050,710045,250020
3040020,2017,1730005,2920020,3040015,3310515,7800310,10405,720050,940305,2390015,2730305
4980405,2017,2810020,2810065,2810145,35020405,2810328,2810080,610090,2810485,2810035,2810480
7750310,2017,3420060,1730010,1380010,3500010,7730020,2080005,2460005,2900305,6250320,7350310
7750315,2017,1050010,7100179,6750007,1310010,6900510,820305,3500010,1310410,2080005,7750027
7750018,2017,7750027,3500003,7750305,6750007,870015,6580310,310012,880025,3050005,3070018
7750020,2017,7750032,7750305,3070018,2380010,3070310,1680016,2380005,2120305,2460017,2120010
7750060,2017,3010305,6800310,2650405,870015,3050310,2180060,710305,3050005,1440007,7100015
7750027,2017,3500003,6750007,1010030,870015,7750018,3420060,7750315,3050005,1270505,1440305
7750032,2017,2460017,7750020,7750305,2120305,7100001,1010030,3500003,7750040,1670014,1010013
7750305,2017,3500003,7750032,7750018,3070018,390005,880025,2650015,3420330,1010030,1010013
7750040,2017,870015,6580030,7750032,730025,1670014,2120305,710305,3500003,7750027,1010030
7750045,2017,820004,4780505,6750010,1310019,2170005,2980010,1440305,4830305,1710010,2980005
3050005,2017,1870005,7750027,1440305,6750007,6800310,6500005,7750060,7750018,7750305,3050020
3050310,2017,870015,880025,990405,710305,1270505,1670035,2650405,7750060,310310,3420020
3050020,2017,1780017,1100305,6730010,6800310,3050005,1590010,7750305,3500003,7100015,3420330
3050040,2017,1310010,2080005,2460020,7750315,1780050,7750018,1010030,3500003,2460310,6750007
3050015,2017,1740010,1740305,2380010,3220005,1680010,310030,160305,1170015,2650007,1680005
3060005,2017,1350005,6350305,7200305,940305,2390046,360005,7780010,1820010,450005,2730008
3070305,2017,880025,1440007,3070018,2120013,730025,3050310,1680016,1710025,2650015,2380005
3070010,2017,2840030,3470040,1780035,310005,2120007,1760130,710010,1980305,1990005,1170505
3070310,2017,3070005,3070015,1980305,560310,7750020,1250005,1980005,480303,2120305,2110305
3070005,2017,3070310,2110015,2130305,7750032,560030,1980031,670030,3350010,2110018,7750020
3070015,2017,560310,3350015,1980005,3070310,2760305,560005,1980305,1990050,1990035,480303
3070018,2017,7750305,2910020,1170505,3070305,7750018,170305,7750020,3050005,390005,7750032
3080032,2017,3480200,3140015,350190,1970010,350096,3140025,1780020,1760150,3140305,460015
3080065,2017,350182,350156,2740111,350656,570055,350302,3480350,350066,350080,350326
3080060,2017,1970005,3480225,3080404,1810050,2200005,3080040,1970010,350262,3480136,3480260
3080404,2017,3080040,2200005,350262,1000310,1530025,3080060,1530320,1810050,1970005,730010
3080415,2017,1700045,2480014,1630420,1000310,1700008,490006,1810060,3080404,1810055,3080005
3080040,2017,3080404,350262,2200005,80050,1000310,1970005,3080060,80009,3480225,2070070
3080050,2017,2740087,1700030,1000305,1700008,2480025,350374,3480415,2480003,1700025,2480013
3080005,2017,2740087,2480013,3080050,3080415,2480025,1630085,1700030,1700045,930018,1700008
3090020,2017,2090015,3090505,7550505,7530005,3090305,6150020,1820008,2360090,2090505,7780005
3090505,2017,7550505,2360090,1820008,940010,2260505,7530005,2260405,3430315,7280015,7650035
3090305,2017,950140,7780005,1500025,2360045,3430050,7550505,6740310,2260505,940030,3090505
3100017,2017,3100305,2090008,2090035,6150020,2090505,6030020,960005,3090020,2360090,2090015
3100305,2017,960005,2360090,3100017,2390011,960015,6150305,3090505,300010,4140305,2930315
3140015,2017,3140025,2910010,3360005,1000015,3080032,2130015,300055,1410015,160045,2620065
3140020,2017,3140025,3140305,1000015,1780020,1000007,3140015,3480090,3480260,160040,140015
3140025,2017,3140020,3140015,1780020,1000015,3140305,2130015,3360005,140015,1000007,300055
3140305,2017,3140020,3140025,1000007,1780020,2110001,1000015,3480260,1000310,2620040,3080032
3150005,2017,3300015,3170305,2880025,2880030,3150305,3300305,3350305,100025,670305,3170045
3150015,2017,3170048,3300012,3300305,3300015,230012,2070315,6000010,3150305,780005,500017
3150020,2017,2760020,100045,1990035,3170048,230012,3300015,2070080,100005,1590005,6000010
3150305,2017,3300305,3150005,3440305,2760050,3300015,3170020,230305,3440040,3170045,1590005
3160015,2017,610022,950005,1280085,610305,950320,950130,610310,2580015,1030001,2010010
3160315,2017,39010900,2580015,1030405,950320,3250020,3320030,2580003,3160015,2360305,1280085
3170050,2017,2880305,2690010,1890005,2880010,1010010,1840005,670020,6550405,2460305,1590010
3170025,2017,2880025,3170005,670305,6550405,3350305,3440005,2880030,1990040,1990005,3050020
3170020,2017,2070100,3440040,3300010,2760050,3150305,100055,3170045,460025,100005,3170015
3170015,2017,2070100,480035,400025,100055,2070020,2760050,2710030,3170020,460025,1990020
3170005,2017,3170025,3440005,1780025,3350305,1990040,670305,6550405,6750015,1990005,1250505
3170045,2017,3150005,3150305,3170020,3300010,500020,2880025,670005,500012,3170048,3300305
3170048,2017,3300012,3150015,780005,3150020,3300015,3300305,510025,3170305,6000010,500017
3170305,2017,2880030,100025,100010,1980005,780005,2880015,1890007,1590017,1990050,2880025
3180005,2017,7670040,1070050,4130505,1070305,860305,7650505,7660315,3430050,2140001,7500006
3220005,2017,1170015,1740305,300033,1440015,1510015,300040,1680010,160305,6160001,3050015
3220505,2017,710032,6800030,2180060,3050005,6800310,6580305,7750060,710305,6500005,50405
3230305,2017,7800010,2390046,7800310,770305,6500005,2180015,6580310,3040015,200045,7750018
3230003,2017,6250315,3230505,7700405,7500505,7800010,6800030,2460002,250020,250025,7150505
3230505,2017,2490005,3230003,6500010,4320530,2950305,7400405,1780025,830505,7500505,2640015
3320010,2017,160050,6180035,6160002,860020,1140505,2620305,2620065,2510305,3360310,160045
3320025,2017,2010095,950305,950065,2010410,950009,950045,2580305,2010125,2290027,1630420
3320030,2017,610020,2360035,3250036,1140305,2270008,2510060,3250020,4910550,1500025,1030405
3320007,2017,1000055,3250025,1600027,950013,3480145,3480210,3480230,3480175,950305,3480215
3320040,2017,170030,6580305,2840030,50405,960030,1510015,2290035,1860025,710032,6800050
3320305,2017,1000045,640050,2100029,1280085,2620050,640305,3140020,1850305,6450050,1140505
3210010,2017,3210045,6000405,6000005,3260007,1550015,1550310,3260045,90010,2660005,90004
3210025,2017,1550035,3210005,460030,460035,1550010,1550006,2710020,2710015,1550008,1550030
3210005,2017,1550035,1550008,1550006,1550010,1550030,3210025,1550305,2660015,460030,2070015
3210045,2017,3210010,6000405,1550310,3260007,2660305,2660005,90004,2070020,2710030,3210305
3210305,2017,2710030,3260045,6000405,90350,2660305,90010,2710305,6000020,2070310,3210045
3250020,2017,610040,3250036,610020,3320030,2270008,1030405,1140305,3160315,39010900,950140
3250015,2017,1140035,1140010,610040,3250020,3160015,950320,3250036,950065,3160315,1140305
3250025,2017,3320007,3480145,3480185,1000039,200025,950013,1000055,3480215,3480230,3480175
3250033,2017,6160001,300040,2300005,310007,1440015,740015,710305,300305,3360110,7250010
3250305,2017,1860505,300033,300040,740015,2260405,70013,7650505,860305,3250033,300015
3250036,2017,610040,610020,3250020,610065,3320030,1140305,2270008,300010,1280085,2360090
