school_id,year,african_american,asian,hispanic,white,native,male,female
350326,2004,16.6,14.0,59.6,9.7,0.0,49.9,50.1
350328,2004,71.5,7.5,11.2,7.1,2.7,52.2,47.8
350346,2004,33.2,2.1,22.7,42.0,0.0,53.5,46.5
350445,2004,32.7,4.0,44.5,18.3,0.5,49.5,50.5
350366,2004,36.2,3.3,53.3,7.3,0.0,49.2,50.8
350360,2004,77.6,0.7,17.3,4.1,0.3,53.2,46.8
350258,2004,32.8,3.0,50.2,13.2,0.8,52.3,47.7
350363,2004,65.6,0.4,17.1,15.3,1.6,80.9,19.1
350370,2004,84.0,0.0,12.6,1.4,2.0,53.2,46.8
350374,2004,19.8,21.7,42.0,14.6,1.9,53.3,46.7
350380,2004,68.6,1.7,17.6,10.5,1.7,52.0,48.0
4240505,2004,57.7,9.0,26.9,6.5,0.0,48.3,51.7
4810550,2004,83.8,1.9,11.9,2.1,0.3,50.6,49.4
360505,2004,1.9,0.9,2.2,94.5,0.5,50.2,49.8
360325,2004,3.8,0.6,1.8,93.4,0.4,47.7,52.3
360010,2004,4.0,0.8,1.6,93.2,0.4,56.3,43.7
380005,2004,0.4,1.9,0.0,97.6,0.0,56.1,43.9
380013,2004,0.2,1.4,0.3,98.1,0.0,53.0,47.0
390005,2004,1.1,2.9,2.7,93.1,0.3,47.2,52.8
400033,2004,5.2,5.9,3.6,85.3,0.0,49.8,50.2
400505,2004,3.7,5.2,1.7,89.3,0.1,50.9,49.1
400050,2004,5.2,6.5,1.9,86.4,0.0,55.8,44.2
400305,2004,5.6,5.8,1.9,86.2,0.4,52.8,47.2
400015,2004,2.4,2.7,0.8,93.5,0.5,51.9,48.1
400005,2004,2.8,4.3,1.7,90.8,0.5,53.0,47.0
400025,2004,1.7,10.1,0.7,87.5,0.0,52.6,47.4
400020,2004,3.0,4.2,2.1,90.8,0.0,50.4,49.6
400310,2004,1.1,3.0,2.5,92.8,0.5,48.9,51.1
410010,2004,1.7,1.3,0.4,96.6,0.0,52.1,47.9
410005,2004,2.0,1.3,1.7,95.0,0.0,53.2,46.8
6250505,2004,1.7,1.7,1.2,95.1,0.3,49.3,50.7
6250050,2004,2.4,0.6,0.8,96.2,0.0,51.6,48.4
6250020,2004,0.3,0.3,0.0,99.5,0.0,54.0,46.0
6250315,2004,4.7,1.0,1.1,93.1,0.1,52.7,47.3
430005,2004,0.8,0.3,0.8,98.1,0.0,52.9,47.1
9100705,2004,0.7,0.0,1.4,97.1,0.7,29.2,70.8
8100605,2004,2.2,0.4,2.8,93.8,0.8,58.6,41.4
440080,2004,59.6,1.5,16.2,22.8,0.0,77.9,22.1
440505,2004,51.3,3.5,10.4,34.3,0.5,49.5,50.5
440010,2004,38.0,2.1,10.3,47.8,1.8,52.4,47.6
440110,2004,41.4,2.6,13.6,41.1,1.4,51.5,48.5
440001,2004,31.2,1.4,35.9,30.7,0.8,50.1,49.9
440405,2004,48.0,1.0,14.0,36.3,0.6,51.6,48.4
440023,2004,49.5,2.1,12.7,33.9,1.8,51.3,48.7
440045,2004,36.9,4.0,9.1,48.3,1.6,50.6,49.4
440050,2004,33.9,4.1,5.8,56.2,0.0,58.7,41.3
440055,2004,45.7,2.3,17.0,33.2,1.8,49.6,50.4
440400,2004,25.0,0.0,2.1,70.8,2.1,68.8,31.3
440017,2004,45.1,7.3,4.7,42.0,0.9,53.3,46.7
440065,2004,40.1,5.9,10.5,42.2,1.3,52.4,47.6
440410,2004,49.5,1.8,11.3,37.1,0.3,54.6,45.4
440078,2004,51.5,1.6,11.3,35.2,0.3,51.5,48.5
440415,2004,44.0,4.1,11.5,39.6,0.7,52.0,48.0
440420,2004,42.3,4.7,11.3,41.5,0.3,52.9,47.1
450005,2004,1.0,1.0,1.0,96.7,0.3,57.2,42.8
460505,2004,11.1,15.1,5.5,68.0,0.3,50.9,49.1
460005,2004,4.6,20.4,5.1,69.6,0.3,51.1,48.9
460015,2004,11.5,12.7,6.2,69.5,0.1,51.4,48.6
460025,2004,8.1,16.9,5.3,69.8,0.0,52.9,47.1
460045,2004,7.6,14.7,10.6,67.1,0.0,51.5,48.5
460030,2004,8.5,32.7,3.7,54.8,0.2,51.4,48.6
460020,2004,11.5,15.7,7.9,64.9,0.0,46.9,53.1
460040,2004,14.1,23.1,5.9,56.9,0.0,48.4,51.6
460060,2004,1.5,24.2,6.1,68.2,0.0,50.0,50.0
460035,2004,9.7,16.6,6.9,65.9,0.9,50.2,49.8
480505,2004,1.8,9.7,0.2,88.3,0.0,50.1,49.9
480007,2004,2.0,9.2,1.8,87.1,0.0,51.4,48.6
480035,2004,3.6,16.1,1.1,78.8,0.4,50.7,49.3
480303,2004,2.1,10.9,0.9,86.1,0.0,52.7,47.3
480015,2004,5.9,11.8,4.3,78.0,0.0,52.5,47.5
480020,2004,1.3,7.7,1.3,89.8,0.0,51.3,48.7
490006,2004,7.7,1.3,67.9,21.7,1.3,47.2,52.8
490506,2004,42.3,8.4,15.1,33.7,0.5,52.0,48.0
490007,2004,36.3,10.0,11.2,40.5,2.1,52.3,47.7
490090,2004,57.8,4.7,23.3,13.8,0.4,55.6,44.4
490080,2004,34.0,8.0,7.8,49.6,0.5,52.5,47.5
490020,2004,30.3,10.1,7.2,51.4,1.0,51.0,49.0
490065,2004,54.1,15.0,8.5,22.5,0.0,54.1,45.9
490040,2004,37.0,8.0,17.6,36.7,0.7,49.7,50.3
490030,2004,49.4,22.6,10.1,17.9,0.0,45.5,54.5
490035,2004,29.1,7.2,10.5,52.1,1.1,50.4,49.6
490005,2004,33.2,15.7,6.8,43.7,0.5,51.8,48.2
490045,2004,37.0,15.0,9.1,38.4,0.5,53.0,47.0
490050,2004,37.7,13.8,7.5,40.3,0.7,52.8,47.2
500505,2004,5.7,5.2,2.2,86.7,0.2,47.6,52.4
500020,2004,6.9,5.6,1.2,86.0,0.3,55.6,44.4
500017,2004,5.6,5.6,1.7,87.2,0.0,52.2,47.8
500012,2004,9.8,6.9,2.2,80.6,0.4,49.0,51.0
500305,2004,8.4,5.7,3.8,81.4,0.6,49.2,50.8
4320530,2004,1.1,0.6,2.2,95.6,0.6,53.9,46.1
8150605,2004,5.4,0.4,4.3,88.7,1.1,66.5,33.5
510025,2004,0.2,6.0,1.5,92.1,0.2,48.1,51.9
6350005,2004,3.0,2.2,2.2,92.6,0.0,48.9,51.1
6350025,2004,2.7,0.8,0.4,96.0,0.0,54.7,45.3
6350035,2004,0.0,0.0,0.0,98.9,1.1,51.9,48.1
6350305,2004,0.9,1.2,0.9,97.1,0.0,57.0,43.0
6350505,2004,0.8,1.1,0.5,97.5,0.1,48.2,51.8
560030,2004,0.4,6.2,0.2,92.8,0.4,49.2,50.8
560005,2004,1.2,5.6,1.2,92.0,0.0,57.4,42.6
560025,2004,1.7,10.0,1.3,86.6,0.4,55.9,44.1
560505,2004,1.2,8.1,1.0,89.7,0.1,50.3,49.7
560305,2004,1.1,5.9,1.4,91.6,0.0,51.4,48.6
560310,2004,1.5,6.4,0.9,91.2,0.0,49.9,50.1
560015,2004,0.2,3.5,0.9,95.4,0.0,53.7,46.3
570505,2004,8.6,6.2,68.4,16.5,0.3,50.2,49.8
570050,2004,6.5,4.4,74.8,14.3,0.0,52.4,47.6
570030,2004,7.9,4.4,72.4,14.7,0.5,51.6,48.4
570040,2004,6.0,4.6,71.7,17.7,0.0,52.9,47.1
570035,2004,2.6,2.0,80.5,15.0,0.0,48.4,51.6
570003,2004,6.6,3.0,77.0,13.3,0.1,47.4,52.6
570025,2004,7.5,4.0,73.8,14.4,0.2,53.8,46.2
6320025,2004,0.0,0.6,2.3,97.2,0.0,52.5,47.5
610003,2004,1.5,1.3,11.3,85.6,0.3,47.6,52.4
610010,2004,4.1,0.6,18.9,76.3,0.0,50.3,49.7
610305,2004,4.3,0.8,24.4,70.3,0.1,49.8,50.2
610015,2004,5.4,1.2,41.3,52.0,0.0,50.7,49.3
610020,2004,3.6,0.7,2.4,93.1,0.2,51.3,48.7
610021,2004,5.5,1.1,18.7,74.7,0.0,64.8,35.2
610510,2004,1.9,1.1,9.6,87.3,0.0,51.9,48.1
610505,2004,3.0,1.4,18.6,77.0,0.0,49.0,51.0
610310,2004,3.2,0.6,14.8,81.2,0.2,51.2,48.8
610090,2004,4.7,0.0,59.3,35.8,0.2,50.8,49.2
610040,2004,1.6,1.2,9.3,87.6,0.3,52.8,47.2
610022,2004,3.0,1.2,13.9,81.7,0.2,51.2,48.8
610050,2004,4.8,0.8,33.0,61.4,0.0,53.6,46.4
610065,2004,4.4,2.6,6.3,86.8,0.0,54.4,45.6
610001,2004,3.6,4.1,8.7,83.6,0.0,54.9,45.1
4370505,2004,85.5,1.6,8.1,4.0,0.8,41.9,58.1
630010,2004,0.0,0.0,0.0,100.0,0.0,57.4,42.6
640050,2004,2.7,1.8,18.4,77.1,0.0,51.6,48.4
640305,2004,3.9,0.0,21.8,74.3,0.0,54.1,45.9
640505,2004,3.9,1.4,21.0,73.6,0.0,49.4,50.6
4380505,2004,82.7,2.5,12.3,2.5,0.0,50.6,49.4
650505,2004,3.0,0.8,1.7,94.3,0.2,50.9,49.1
650005,2004,3.9,0.3,0.5,95.3,0.0,50.5,49.5
650010,2004,2.4,0.6,0.2,96.8,0.0,53.1,46.9
4400205,2004,3.6,0.7,83.0,12.7,0.0,52.0,48.0
670005,2004,5.7,6.1,2.0,84.5,1.6,48.6,51.4
670305,2004,5.9,6.3,2.3,85.6,0.0,46.5,53.5
670020,2004,4.5,8.5,2.9,83.3,0.9,50.0,50.0
670030,2004,5.2,5.9,2.6,86.0,0.2,47.7,52.3
6400505,2004,5.8,2.5,1.7,89.9,0.0,46.3,53.7
4390050,2004,46.8,4.0,23.8,25.4,0.0,49.2,50.8
680005,2004,0.0,1.3,0.0,98.7,0.0,55.3,44.7
710505,2004,0.5,1.5,0.9,97.1,0.0,44.8,55.2
710305,2004,0.3,1.4,1.1,97.1,0.1,48.2,51.8
710015,2004,0.3,0.9,2.4,96.4,0.0,50.0,50.0
710010,2004,1.5,0.6,3.8,92.9,1.2,47.1,52.9
710032,2004,0.6,0.9,1.7,96.6,0.3,47.0,53.0
710030,2004,0.6,3.1,3.1,93.1,0.0,52.5,47.5
710045,2004,0.3,0.6,1.4,97.2,0.6,48.7,51.3
720040,2004,2.0,2.5,0.8,93.7,1.0,49.9,50.1
720505,2004,1.5,2.8,0.5,94.7,0.4,50.8,49.2
720050,2004,1.2,1.7,0.7,96.2,0.2,50.7,49.3
720030,2004,0.9,2.0,1.8,94.4,0.9,55.9,44.1
720015,2004,1.6,1.3,0.3,96.8,0.0,50.4,49.6
730010,2004,8.4,1.7,7.7,80.8,1.4,46.0,54.0
730505,2004,5.1,2.3,4.4,87.8,0.4,47.8,52.2
730305,2004,3.8,3.0,6.2,86.4,0.6,50.1,49.9
730005,2004,1.6,3.8,4.1,90.3,0.3,56.9,43.1
730025,2004,1.6,2.0,1.3,94.8,0.3,51.8,48.2
730030,2004,1.4,1.9,3.5,92.1,1.1,50.7,49.3
730045,2004,1.7,3.8,3.0,91.1,0.4,50.2,49.8
740015,2004,0.2,1.8,3.5,94.2,0.2,51.9,48.1
6450505,2004,3.4,1.5,2.9,91.7,0.4,50.7,49.3
6450005,2004,7.6,1.4,5.0,84.0,2.1,54.9,45.1
6450015,2004,7.2,2.4,4.8,84.8,0.8,52.8,47.2
6450305,2004,5.2,0.9,1.9,91.3,0.7,55.4,44.6
6450025,2004,3.7,1.3,1.8,92.5,0.7,49.1,50.9
6500005,2004,0.4,1.0,0.4,98.2,0.0,54.4,45.6
6500305,2004,0.5,0.5,1.0,97.9,0.2,50.8,49.2
6500505,2004,0.9,1.1,0.8,96.9,0.4,50.6,49.4
6500310,2004,0.8,0.9,0.6,97.7,0.0,51.5,48.5
6500010,2004,0.8,1.6,0.8,96.9,0.0,53.8,46.2
770505,2004,0.0,0.0,0.0,100.0,0.0,48.9,51.1
780005,2004,1.6,3.7,0.8,93.5,0.3,51.6,48.4
6550505,2004,1.7,1.9,1.5,94.9,0.0,49.7,50.3
6550405,2004,2.0,3.0,0.4,94.1,0.6,50.3,49.7
790035,2004,0.8,4.2,2.8,92.2,0.0,57.1,42.9
790505,2004,1.1,2.9,1.8,94.0,0.2,49.9,50.1
790030,2004,1.9,0.4,1.1,96.6,0.0,53.0,47.0
790020,2004,1.1,2.8,1.6,94.3,0.2,53.5,46.5
790410,2004,1.1,3.1,0.9,94.8,0.1,51.1,48.9
6580020,2004,0.6,0.6,1.9,96.6,0.2,53.4,46.6
6580310,2004,0.2,0.2,0.5,99.0,0.0,50.8,49.2
6580005,2004,0.2,0.0,1.0,98.8,0.0,52.1,47.9
6580305,2004,0.3,0.2,1.5,98.0,0.0,50.1,49.9
6580030,2004,0.4,0.2,1.1,98.2,0.2,50.5,49.5
6580010,2004,0.0,0.3,1.1,98.3,0.3,55.3,44.7
6580505,2004,0.2,0.1,0.4,99.3,0.0,45.1,54.9
820004,2004,0.5,0.8,0.4,97.7,0.5,52.1,47.9
820006,2004,0.5,0.9,0.4,98.2,0.0,51.3,48.7
820505,2004,0.5,0.5,0.9,98.0,0.0,53.5,46.5
820305,2004,0.4,1.7,0.5,97.4,0.0,52.5,47.5
830005,2004,1.4,0.6,0.4,97.6,0.0,52.2,47.8
830505,2004,2.4,0.3,0.8,96.3,0.2,49.9,50.1
830010,2004,1.6,0.3,0.4,97.7,0.0,49.7,50.3
870305,2004,4.1,0.9,0.5,94.1,0.5,53.0,47.0
870505,2004,2.4,1.3,0.9,95.3,0.0,50.0,50.0
870010,2004,2.0,1.6,1.3,95.1,0.0,50.3,49.7
870013,2004,1.6,1.3,1.3,95.8,0.0,50.6,49.4
870015,2004,3.0,1.0,0.3,95.7,0.0,47.7,52.3
850005,2004,2.3,0.9,2.7,94.1,0.0,50.5,49.5
860005,2004,3.8,5.7,2.4,88.2,0.0,50.5,49.5
860505,2004,0.7,5.1,1.7,91.4,1.0,49.6,50.4
860010,2004,0.4,3.7,2.5,93.4,0.0,54.3,45.7
860020,2004,2.8,1.1,3.9,92.1,0.0,47.8,52.2
860305,2004,1.0,3.7,4.9,90.4,0.0,51.4,48.6
880003,2004,4.4,4.0,2.1,89.2,0.2,52.5,47.5
880405,2004,2.9,2.3,1.6,93.0,0.1,49.0,51.0
880025,2004,3.7,5.3,2.0,88.8,0.2,52.3,47.7
880020,2004,1.7,3.0,1.3,93.4,0.7,46.8,53.2
880505,2004,2.7,0.8,2.5,94.0,0.0,53.0,47.0
880015,2004,0.7,2.5,0.9,95.9,0.0,54.0,46.0
890005,2004,2.5,0.8,2.2,94.5,0.0,56.1,43.9
4280305,2004,78.8,0.6,15.2,4.8,0.6,51.5,48.5
910030,2004,0.6,1.2,1.2,97.0,0.0,49.4,50.6
930505,2004,12.1,6.0,14.1,67.6,0.2,48.5,51.5
930028,2004,9.8,6.2,12.2,71.9,0.0,51.0,49.0
930038,2004,10.6,4.4,13.7,71.3,0.0,50.7,49.3
930018,2004,3.8,4.1,9.5,82.7,0.0,50.4,49.6
930058,2004,9.3,7.2,16.1,67.1,0.3,50.7,49.3
930010,2004,8.8,7.8,31.0,52.2,0.2,52.4,47.6
4100205,2004,2.0,0.0,84.2,13.9,0.0,51.5,48.5
940010,2004,1.6,0.4,0.0,98.0,0.0,55.3,44.7
940505,2004,0.7,0.4,0.6,97.9,0.3,45.9,54.1
940305,2004,1.8,0.2,1.0,96.5,0.5,52.3,47.7
940030,2004,1.3,0.4,0.0,98.2,0.0,52.9,47.1
950505,2004,6.4,5.8,7.8,79.7,0.3,48.2,51.8
950305,2004,7.8,8.8,7.7,74.8,0.9,53.5,46.5
950140,2004,2.0,2.0,2.0,93.9,0.0,53.8,46.2
950045,2004,6.4,1.2,5.4,86.4,0.5,51.2,48.8
950320,2004,9.7,3.7,11.2,74.9,0.5,55.1,44.9
950315,2004,7.4,1.7,4.7,84.9,1.2,50.4,49.6
950145,2004,8.2,12.6,5.6,73.6,0.0,58.0,42.0
950130,2004,5.6,3.3,7.0,83.7,0.5,52.7,47.3
950065,2004,9.1,5.2,12.7,72.1,1.0,51.5,48.5
960005,2004,6.8,0.7,2.2,88.8,1.5,52.9,47.1
960505,2004,3.4,0.7,2.0,92.9,1.0,48.8,51.2
960405,2004,2.8,1.1,2.8,91.7,1.6,50.7,49.3
960305,2004,3.5,0.8,2.0,92.4,1.3,47.7,52.3
960020,2004,0.8,3.0,2.3,91.6,2.3,50.9,49.1
960030,2004,3.7,0.6,2.5,92.1,1.0,54.1,45.9
960015,2004,2.7,1.1,2.4,91.6,2.2,55.4,44.6
6620020,2004,2.1,1.6,1.6,93.1,1.6,53.2,46.8
970016,2004,7.4,6.9,43.4,42.2,0.2,51.0,49.0
970505,2004,6.1,11.9,24.2,57.4,0.3,50.4,49.6
970048,2004,7.0,6.9,37.8,48.0,0.3,55.5,44.5
970043,2004,9.4,7.4,29.7,53.3,0.2,48.2,51.8
970060,2004,5.5,8.1,44.4,41.6,0.3,49.2,50.8
980005,2004,0.0,0.0,0.0,100.0,0.0,53.8,46.2
4130505,2004,0.0,3.1,0.0,96.9,0.0,56.3,43.8
4460550,2004,3.0,7.8,1.4,87.9,0.0,47.5,52.5
990050,2004,1.2,1.2,0.3,97.2,0.0,50.0,50.0
990505,2004,2.5,2.6,1.6,93.4,0.0,50.4,49.6
990405,2004,3.4,1.9,1.7,92.9,0.1,49.6,50.4
990015,2004,1.9,1.3,0.6,96.1,0.0,52.9,47.1
990020,2004,0.8,0.8,0.4,98.0,0.0,51.5,48.5
1000035,2004,4.0,2.1,47.7,45.3,0.8,50.6,49.4
1000006,2004,2.1,6.9,35.6,54.5,0.8,47.8,52.2
1000302,2004,15.1,3.8,13.0,67.7,0.4,53.2,46.8
1000007,2004,3.7,20.9,11.4,63.6,0.4,53.0,47.0
1000515,2004,7.7,6.1,11.7,74.3,0.1,48.2,51.8
1000305,2004,7.3,6.5,24.1,61.8,0.4,49.0,51.0
1000015,2004,3.8,7.7,4.5,83.6,0.4,51.4,48.6
1000045,2004,9.1,3.6,9.8,77.0,0.5,52.8,47.2
1000050,2004,11.8,4.9,21.2,62.1,0.0,50.9,49.1
1000039,2004,4.3,1.4,3.2,90.7,0.5,44.6,55.4
1000310,2004,6.7,6.5,19.4,67.2,0.2,50.6,49.4
1000055,2004,15.1,1.9,18.5,64.5,0.0,52.0,48.0
4180305,2004,4.3,3.8,6.0,85.9,0.0,64.1,35.9
4780505,2004,0.6,2.8,0.6,95.8,0.3,53.4,46.6
1010035,2004,0.6,1.8,1.2,96.2,0.3,46.9,53.1
1010003,2004,1.3,0.6,0.6,97.4,0.0,63.5,36.5
1010505,2004,1.1,2.0,0.7,96.0,0.2,47.4,52.6
1010012,2004,0.5,2.1,0.2,96.2,1.0,49.9,50.1
1010405,2004,1.4,2.4,0.8,94.9,0.6,50.7,49.3
1010013,2004,0.5,4.2,0.0,94.9,0.4,50.2,49.8
1010010,2004,0.2,1.1,0.2,98.5,0.0,50.0,50.0
1010030,2004,0.8,1.9,0.8,96.1,0.4,53.8,46.2
1010032,2004,2.2,4.7,3.4,89.2,0.4,53.8,46.2
1010310,2004,1.2,1.2,2.0,94.7,0.9,54.5,45.5
8180605,2004,0.6,1.3,1.7,95.8,0.6,64.3,35.7
6650505,2004,0.3,0.2,0.5,98.8,0.1,48.6,51.4
6650305,2004,1.7,0.2,0.4,97.6,0.1,51.9,48.1
6700505,2004,1.6,2.4,1.4,94.5,0.1,49.4,50.6
1030001,2004,3.4,2.2,7.4,86.2,0.9,50.7,49.3
1030505,2004,2.2,2.2,5.6,89.7,0.2,47.3,52.7
1030405,2004,3.1,3.3,6.9,86.0,0.6,50.1,49.9
1030020,2004,4.4,1.3,8.4,85.2,0.7,52.7,47.3
6720059,2004,0.0,0.0,1.6,98.4,0.0,52.8,47.2
6720505,2004,0.0,0.2,0.7,98.8,0.2,50.0,50.0
6720143,2004,0.0,0.5,1.6,97.3,0.5,50.8,49.2
1050505,2004,0.3,1.4,2.9,95.1,0.4,49.7,50.3
1050010,2004,1.0,1.4,0.0,97.5,0.0,49.2,50.8
1050005,2004,0.0,0.5,0.0,99.5,0.0,55.3,44.8
6740005,2004,1.0,1.0,1.0,95.9,1.0,50.0,50.0
6740310,2004,3.4,0.4,2.3,93.5,0.4,50.0,50.0
6740015,2004,1.2,0.0,9.6,89.2,0.0,52.4,47.6
6740050,2004,1.9,1.9,8.6,87.7,0.0,48.9,51.1
6740505,2004,1.5,1.5,4.6,90.9,1.5,53.2,46.8
1070010,2004,0.5,0.9,0.5,98.2,0.0,49.8,50.2
1070020,2004,0.4,3.1,0.4,96.0,0.0,54.3,45.7
1070505,2004,0.8,0.7,2.3,96.2,0.0,51.8,48.2
1070025,2004,1.7,1.2,4.4,92.5,0.3,53.8,46.2
1070042,2004,0.9,0.0,3.7,95.4,0.0,56.5,43.5
1070305,2004,1.9,0.6,3.1,94.4,0.0,51.2,48.8
1070045,2004,3.6,0.9,8.1,87.0,0.4,48.4,51.6
1070050,2004,0.5,1.8,0.5,97.2,0.0,52.0,48.0
1090005,2004,0.0,0.0,0.0,100.0,0.0,0.0,100.0
1100200,2004,1.2,3.3,1.4,92.9,1.2,53.3,46.7
1100505,2004,0.9,1.1,3.3,93.8,0.9,49.6,50.4
1100305,2004,0.7,1.8,1.2,95.4,0.9,53.9,46.1
1100025,2004,1.3,4.0,1.0,92.6,1.0,48.5,51.5
1100005,2004,1.7,4.9,2.3,91.1,0.0,53.9,46.1
1110004,2004,0.3,0.3,1.0,98.3,0.0,48.1,51.9
1110505,2004,1.0,0.6,0.6,97.8,0.0,48.6,51.4
1110010,2004,1.8,1.2,0.6,96.4,0.0,48.7,51.3
8210605,2004,1.3,1.5,2.0,95.0,0.2,61.2,38.8
8230605,2004,0.9,1.1,76.3,21.7,0.0,53.5,46.5
8280605,2004,2.6,12.3,22.7,62.1,0.3,52.3,47.7
8250605,2004,8.2,0.5,8.1,82.6,0.5,54.7,45.3
1140010,2004,3.8,3.1,8.2,84.9,0.0,51.7,48.3
1140025,2004,3.7,2.1,10.3,82.7,1.2,58.4,41.6
1140030,2004,0.0,3.2,4.4,92.4,0.0,52.5,47.5
1140505,2004,2.1,0.7,6.0,91.1,0.2,47.1,52.9
1140305,2004,3.6,2.1,7.3,86.7,0.4,52.8,47.2
1140035,2004,6.6,5.1,13.3,75.0,0.0,49.5,50.5
6730001,2004,0.0,0.0,0.7,99.3,0.0,52.8,47.2
6730010,2004,0.1,1.0,0.3,98.6,0.0,54.9,45.1
6730505,2004,1.1,3.9,0.8,94.3,0.0,50.5,49.5
6730305,2004,0.4,2.8,0.0,96.4,0.3,51.0,49.0
6730005,2004,0.0,2.7,0.7,96.6,0.0,56.1,43.9
1170015,2004,1.5,2.3,4.1,92.0,0.0,51.7,48.3
1170505,2004,1.5,3.9,2.7,91.9,0.0,48.6,51.4
1180005,2004,1.4,0.6,0.8,97.2,0.0,52.0,48.0
6750007,2004,0.7,3.4,1.1,94.8,0.0,46.8,53.2
6750010,2004,0.0,2.2,0.8,97.0,0.0,45.9,54.1
6750505,2004,1.5,2.0,0.4,95.7,0.4,48.1,51.9
6750310,2004,0.8,2.8,0.8,95.7,0.0,53.2,46.8
6750015,2004,0.0,4.2,0.8,95.0,0.0,56.5,43.5
6800005,2004,0.8,0.8,0.0,98.4,0.0,53.8,46.2
6800025,2004,2.0,3.0,2.0,92.7,0.3,53.2,46.8
6800505,2004,1.7,2.2,0.8,95.1,0.2,53.1,46.9
6800030,2004,1.6,2.2,0.5,95.7,0.0,52.7,47.3
6800050,2004,3.6,3.6,1.2,91.7,0.0,51.2,48.8
6800305,2004,3.4,0.8,0.5,95.1,0.3,47.2,52.8
6800310,2004,1.9,1.3,1.7,95.1,0.0,48.8,51.2
6830505,2004,0.2,0.1,0.7,98.8,0.1,46.7,53.3
1210005,2004,2.0,0.0,0.0,98.0,0.0,72.0,28.0
1220004,2004,1.3,1.3,0.4,97.1,0.0,54.2,45.8
1220005,2004,1.1,0.8,0.5,97.5,0.0,47.0,53.0
1220505,2004,0.5,1.1,0.7,97.7,0.0,47.2,52.8
1220305,2004,1.1,1.3,0.2,97.4,0.0,50.6,49.4
1220015,2004,0.4,1.2,0.0,98.4,0.0,54.5,45.5
1250505,2004,1.3,3.1,1.9,93.7,0.0,49.4,50.6
1250005,2004,0.8,5.2,0.8,93.2,0.0,48.1,51.9
1270005,2004,0.0,1.2,1.2,97.7,0.0,55.3,44.7
1270505,2004,0.5,3.2,0.5,95.9,0.0,50.7,49.3
1280008,2004,1.7,1.8,4.9,91.6,0.0,49.1,50.9
1280035,2004,2.3,2.8,4.2,90.7,0.0,50.8,49.2
1280100,2004,4.4,2.7,25.4,67.5,0.0,50.2,49.8
1280020,2004,2.5,1.3,3.1,93.1,0.0,49.4,50.6
1280050,2004,3.4,0.7,25.8,70.0,0.0,51.7,48.3
1280026,2004,2.7,1.1,22.9,73.3,0.0,54.4,45.6
1280027,2004,1.8,1.4,10.2,86.7,0.0,49.8,50.2
1280033,2004,5.1,0.0,20.5,74.4,0.0,84.6,15.4
1280505,2004,3.1,1.6,15.8,79.4,0.1,50.4,49.6
1280085,2004,3.3,0.4,15.2,81.1,0.0,52.4,47.6
1280045,2004,0.6,3.4,8.0,88.1,0.0,58.0,42.0
1280054,2004,3.2,0.3,16.4,80.0,0.0,53.8,46.2
1280073,2004,6.3,3.1,9.4,81.3,0.0,68.8,31.3
1280075,2004,3.5,2.6,18.1,75.8,0.0,54.3,45.7
1280080,2004,0.7,0.7,3.3,95.4,0.0,54.6,45.4
6850005,2004,2.3,1.6,1.6,93.0,1.6,51.2,48.8
4520505,2004,71.4,4.4,17.0,4.9,2.2,22.0,78.0
4500105,2004,1.4,0.7,2.1,95.2,0.7,52.7,47.3
1310505,2004,0.5,1.8,1.0,96.6,0.1,49.5,50.5
1310410,2004,1.7,2.0,2.2,94.1,0.0,48.8,51.2
1310019,2004,0.2,0.5,0.2,99.2,0.0,53.3,46.7
1310020,2004,1.5,3.0,0.5,94.9,0.0,48.9,51.1
1310010,2004,1.9,2.1,0.9,95.1,0.0,54.7,45.3
1330505,2004,8.8,2.9,3.9,84.2,0.2,48.9,51.1
1330018,2004,7.6,3.5,6.1,82.5,0.2,53.9,46.1
1330025,2004,8.1,3.5,1.2,87.0,0.3,53.0,47.0
1350005,2004,0.4,0.7,1.9,96.3,0.7,53.9,46.1
1360505,2004,1.3,2.0,1.5,95.2,0.0,48.2,51.8
1360007,2004,1.7,1.4,1.0,95.9,0.0,52.9,47.1
1360010,2004,0.9,2.4,1.1,95.5,0.0,53.1,46.9
1360305,2004,1.2,1.7,1.0,95.9,0.3,50.6,49.4
1370045,2004,3.7,1.5,71.3,23.4,0.0,50.6,49.4
1370505,2004,4.2,1.2,53.5,41.0,0.1,46.7,53.3
1370003,2004,3.9,1.7,52.8,41.0,0.6,61.8,38.2
1370040,2004,4.1,0.7,83.1,12.1,0.0,53.3,46.7
1370055,2004,3.2,1.0,67.1,28.5,0.2,51.4,48.6
1370015,2004,3.8,1.4,68.8,26.0,0.0,49.6,50.4
1370060,2004,2.6,0.8,79.0,17.5,0.0,54.6,45.4
1370025,2004,4.0,0.2,80.1,15.7,0.0,49.8,50.2
1370605,2004,2.1,0.5,85.0,12.4,0.0,54.0,46.0
1380505,2004,1.5,1.7,1.3,95.6,0.0,50.2,49.8
1380010,2004,1.4,2.6,1.8,94.0,0.3,50.6,49.4
1390005,2004,0.5,2.7,0.9,95.9,0.0,48.5,51.5
1390010,2004,0.7,2.8,0.7,95.7,0.0,52.8,47.2
1390015,2004,0.5,1.4,0.5,97.5,0.0,52.9,47.1
1390505,2004,1.2,2.9,1.0,94.9,0.1,50.1,49.9
